time/total_timesteps,train/std,train/entropy_loss,rollout/ep_len_mean,time/fps,train/explained_variance,train/policy_loss,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,time/iterations,train/value_loss,eval/mean_ep_length,eval/mean_reward
1496500,0.6436216831207275,-18.711463928222656,168.35,179,0.717018723487854,-39.68703079223633,0.0007,837.2666469800001,8349,299299,299300,6.406579494476318,,
1497000,0.6440203785896301,-18.715259552001953,167.93,179,-0.48643219470977783,-1795.8812255859375,0.0007,835.0736825600001,8352,299399,299400,11209.0419921875,,
1497500,0.6431354880332947,-18.690967559814453,168.32,179,0.22209817171096802,19.990089416503906,0.0007,837.0255054100002,8354,299499,299500,3.7349445819854736,,
1498000,0.643096387386322,-18.677560806274414,169.44,179,-3.6966753005981445,44.5512809753418,0.0007,842.6405210599999,8357,299599,299600,13.9953031539917,,
1498500,0.6429257988929749,-18.67960548400879,171.47,179,-11.869306564331055,21.308887481689453,0.0007,852.95963869,8359,299699,299700,2.7632133960723877,,
1499000,0.6437244415283203,-18.700977325439453,172.08,179,-0.2764296531677246,-126.8494873046875,0.0007,856.06849573,8362,299799,299800,70.76561737060547,,
1499500,0.6426401138305664,-18.668493270874023,170.04,179,0.6996406018733978,110.1313705444336,0.0007,845.9864986499998,8364,299899,299900,41.66563415527344,,
1500000,0.6431125998497009,-18.685043334960938,,,0.43793928623199463,-20.412458419799805,0.0007,,,299999,,8.54200267791748,122.6,605.3540531613864
1500000,,,170.08,179,,,,846.15895238,8373,,300000,,,
1500500,0.643908679485321,-18.70326042175293,169.75,179,0.8080411553382874,-19.55791664123535,0.0007,844.4350985300001,8376,300099,300100,2.505082845687866,,
1501000,0.6449609398841858,-18.74172019958496,170.65,179,0.9322190955281258,-22.990636825561523,0.0007,848.9424572300002,8378,300199,300200,2.7137105464935303,,
1501500,0.6444641947746277,-18.727527618408203,171.91,179,0.9405407831072807,-111.82378387451172,0.0007,855.25071327,8380,300299,300300,27.921405792236328,,
1502000,0.6443526148796082,-18.717435836791992,172.84,179,-1.3832347393035889,138.99151611328125,0.0007,859.99654102,8383,300399,300400,77.56295776367188,,
1502500,0.6429221630096436,-18.668689727783203,173.6,179,0.9434568583965302,41.92892074584961,0.0007,863.9151569599999,8385,300499,300500,5.653675079345703,,
1503000,0.641685426235199,-18.646900177001953,175.69,179,-27.852821350097656,41.74532699584961,0.0007,874.5214681000001,8387,300599,300600,8.70822811126709,,
1503500,0.6411470770835876,-18.64271354675293,177.31,179,-3.287611484527588,-75.4942855834961,0.0007,882.7501656399999,8389,300699,300700,20.816619873046875,,
1504000,0.6416817903518677,-18.6546630859375,178.05,179,-0.19395124912261963,79.27034759521484,0.0007,886.5573315,8392,300799,300800,28.25563621520996,,
1504500,0.6430365443229675,-18.69868278503418,177.69,179,-4.34251070022583,-46.82212829589844,0.0007,884.8068493599999,8394,300899,300900,18.743396759033203,,
1505000,0.6398057341575623,-18.59842300415039,,,0.8241217285394669,29.433425903320312,0.0007,,,300999,,5.2216596603393555,192.55,959.0201557069377
1505000,,,179.01,179,,,,891.3455881799997,8405,,301000,,,
1505500,0.6399189233779907,-18.603055953979492,179.34,179,-1.6199994087219238,28.916919708251953,0.0007,892.87926864,8407,301099,301100,19.960071563720703,,
1506000,0.6402992606163025,-18.611143112182617,178.27,179,0.736575722694397,30.494983673095703,0.0007,887.4326126200001,8410,301199,301200,3.429003953933716,,
1506500,0.6401419639587402,-18.609119415283203,178.29,179,0.9577746465802193,-655.6420288085938,0.0007,887.54143217,8412,301299,301300,3416.117919921875,,
1507000,0.6417095065116882,-18.64560317993164,177.91,179,-247.9329071044922,288.40167236328125,0.0007,885.6232334100001,8415,301399,301400,235.37405395507812,,
1507500,0.6415210366249084,-18.625385284423828,180.17,179,0.6057634353637695,5.966094970703125,0.0007,896.8943071099999,8417,301499,301500,0.17363731563091278,,
1508000,0.6421553492546082,-18.64311981201172,182.29,179,0.344734787940979,-26.770893096923828,0.0007,907.4903508799997,8419,301599,301600,4.8165435791015625,,
1508500,0.6426753997802734,-18.661582946777344,183.21,179,-2.6298305988311768,66.64116668701172,0.0007,912.08057705,8422,301699,301700,16.40679168701172,,
1509000,0.6438928842544556,-18.69477653503418,184.35,179,-9.606311798095703,85.02816772460938,0.0007,917.8080694799999,8424,301799,301800,24.80539321899414,,
1509500,0.6429511904716492,-18.6611385345459,185.9,179,-30.491544723510742,52.553077697753906,0.0007,925.6068735299999,8426,301899,301900,9.478785514831543,,
1510000,0.6418821811676025,-18.639389038085938,,,-2.6417155265808105,-35.24294662475586,0.0007,,,301999,,6.334826469421387,186.7,933.0657250977354
1510000,,,185.66,178,,,,924.4876665099999,8438,,302000,,,
1510500,0.6429648399353027,-18.666929244995117,186.41,178,0.8206956088542938,13.415997505187988,0.0007,928.30403848,8440,302099,302100,0.8286895751953125,,
1511000,0.643363356590271,-18.661008834838867,188.65,178,-17.387310028076172,-50.03577423095703,0.0007,939.56511015,8443,302199,302200,13.884127616882324,,
1511500,0.6440954804420471,-18.673337936401367,185.78,178,0.9282761812210083,16.224143981933594,0.0007,925.20023937,8446,302299,302300,1.9275131225585938,,
1512000,0.6435707807540894,-18.64157485961914,182.9,178,0.033242881298065186,46.11435317993164,0.0007,910.7118542500002,8448,302399,302400,8.91687297821045,,
1512500,0.643441379070282,-18.631946563720703,182.51,178,-0.16741085052490234,126.4501953125,0.0007,908.7816337100002,8450,302499,302500,52.097530364990234,,
1513000,0.6441499590873718,-18.655576705932617,180.88,178,-0.16076481342315674,0.4435684382915497,0.0007,900.7312611200001,8453,302599,302600,8.618836402893066,,
1513500,0.6443677544593811,-18.6702938079834,180.04,178,-1.3023340702056885,-60.54128646850586,0.0007,896.64688444,8455,302699,302700,12.70927906036377,,
1514000,0.6453611254692078,-18.694992065429688,177.72,179,0.6868782341480255,51.1223030090332,0.0007,885.1095316799999,8458,302799,302800,7.584434509277344,,
1514500,0.6448327898979187,-18.67603874206543,176.72,179,0.5946547091007233,-15.408576011657715,0.0007,880.30417968,8460,302899,302900,1.648285150527954,,
1515000,0.6443119049072266,-18.67176628112793,,,-5.577315807342529,-2.9781601428985596,0.0007,,,302999,,10.0547513961792,157.85,784.7557879202883
1515000,,,178.86,178,,,,891.11445021,8471,,303000,,,
1515500,0.6442676782608032,-18.666751861572266,180.69,178,0.6639128625392914,-0.47277888655662537,0.0007,900.37350259,8473,303099,303100,10.269769668579102,,
1516000,0.6466354131698608,-18.72426414489746,182.39,178,-9.378349304199219,135.38821411132812,0.0007,908.9691869299999,8475,303199,303200,56.71609115600586,,
1516500,0.6459020972251892,-18.714319229125977,182.21,178,-3.44801664352417,28.7785587310791,0.0007,908.155407,8477,303299,303300,19.84624481201172,,
1517000,0.6483977437019348,-18.768157958984375,183.4,178,-2.5427603721618652,-74.67485809326172,0.0007,914.0763212500001,8480,303399,303400,42.48691940307617,,
1517500,0.6472262740135193,-18.740116119384766,184.08,178,0.8817066177725792,-73.36238098144531,0.0007,917.4269293200002,8482,303499,303500,17.35761833190918,,
1518000,0.6466447710990906,-18.748779296875,183.37,178,-27.249853134155273,135.1348876953125,0.0007,913.9908819300002,8484,303599,303600,78.12337493896484,,
1518500,0.6474123597145081,-18.75760269165039,184.58,178,0.4203103184700012,-144.3158416748047,0.0007,920.2962789900001,8486,303699,303700,92.65826416015625,,
1519000,0.6480910181999207,-18.79657745361328,186.3,178,-4.206031322479248,-184.2896728515625,0.0007,929.0622239600001,8489,303799,303800,104.4894027709961,,
1519500,0.6482422351837158,-18.796512603759766,188.75,178,-1.9307138919830322,-78.09947967529297,0.0007,941.4459494500002,8491,303899,303900,22.527347564697266,,
1520000,0.6471502184867859,-18.752197265625,,,-2.173781156539917,91.41553497314453,0.0007,,,303999,,28.123666763305664,225.35,1127.6390127925436
1520000,,,188.24,178,,,,938.96824453,8505,,304000,,,
1520500,0.6477675437927246,-18.759244918823242,188.85,178,-33.51211166381836,-190.5736541748047,0.0007,942.1306564000001,8507,304099,304100,507.7596130371094,,
1521000,0.6469199061393738,-18.73579216003418,189.2,178,-27.775569915771484,-55.19485092163086,0.0007,944.01541979,8509,304199,304200,58.906105041503906,,
1521500,0.6475095152854919,-18.741779327392578,189.88,178,-0.4685976505279541,37.50985336303711,0.0007,947.47139763,8511,304299,304300,11.45060920715332,,
1522000,0.6485053896903992,-18.760496139526367,191.0,178,0.8814274817705154,20.449764251708984,0.0007,953.1065098700003,8514,304399,304400,5.590104579925537,,
1522500,0.6463844180107117,-18.69235610961914,190.78,178,0.7280457615852356,-4.5591139793396,0.0007,951.9499547600001,8516,304499,304500,7.234725475311279,,
1523000,0.6461195349693298,-18.686279296875,190.32,178,-4.465474605560303,65.96768188476562,0.0007,949.5908861100002,8519,304599,304600,12.516756057739258,,
1523500,0.64590984582901,-18.68722915649414,189.6,178,-7.194636344909668,81.88117980957031,0.0007,945.9587410600001,8521,304699,304700,55.032833099365234,,
1524000,0.6470609903335571,-18.7215576171875,190.06,178,-1.6961991786956787,41.239601135253906,0.0007,948.2175336,8523,304799,304800,28.917551040649414,,
1524500,0.6466991305351257,-18.71877098083496,188.69,178,-0.25675415992736816,-71.45092010498047,0.0007,941.3616213000001,8526,304899,304900,25.75213050842285,,
1525000,0.6479426622390747,-18.75369644165039,,,0.9298963025212288,-70.64665985107422,0.0007,,,304999,,13.415545463562012,154.9,771.7021647244692
1525000,,,188.95,178,,,,942.6963863400001,8536,,305000,,,
1525500,0.6473955512046814,-18.726186752319336,189.78,178,-0.7324453592300415,-52.548309326171875,0.0007,946.9685641,8538,305099,305100,7.159346103668213,,
1526000,0.647580623626709,-18.71872329711914,187.03,178,-1.185596227645874,7.330684185028076,0.0007,933.2992802599999,8541,305199,305200,13.164958000183105,,
1526500,0.6461235880851746,-18.675689697265625,184.68,178,-1.2238743305206299,-35.1004638671875,0.0007,921.57269228,8543,305299,305300,7.240731716156006,,
1527000,0.6463467478752136,-18.670730590820312,186.12,178,-2.952364921569824,-99.42967987060547,0.0007,928.84580918,8545,305399,305400,36.325897216796875,,
1527500,0.6453134417533875,-18.653528213500977,186.69,178,0.62671959400177,11.59460163116455,0.0007,931.74947743,8548,305499,305500,7.084765911102295,,
1528000,0.6458272337913513,-18.661725997924805,185.92,178,0.09834456443786621,22.171913146972656,0.0007,927.8581724700001,8551,305599,305600,2.635040044784546,,
1528500,0.6462953686714172,-18.67565155029297,185.8,178,0.06639057397842407,-35.77505874633789,0.0007,927.21411276,8554,305699,305700,3.551485538482666,,
1529000,0.6452075839042664,-18.640827178955078,185.83,178,-0.5036085844039917,62.89971923828125,0.0007,927.32273613,8556,305799,305800,11.827986717224121,,
1529500,0.6439060568809509,-18.607643127441406,185.66,178,-1.523472547531128,-27.911548614501953,0.0007,926.4208778399999,8559,305899,305900,17.094606399536133,,
1530000,0.6438250541687012,-18.601064682006836,,,-6.988673210144043,36.887386322021484,0.0007,,,305999,,18.190471649169922,184.7,921.7352340647718
1530000,,,186.7,178,,,,931.5912518499999,8570,,306000,,,
1530500,0.6430743336677551,-18.59485626220703,187.45,178,0.5966542959213257,-34.132137298583984,0.0007,935.4435032599999,8572,306099,306100,8.620050430297852,,
1531000,0.6415057182312012,-18.531869888305664,185.99,178,-0.09480774402618408,-108.28767395019531,0.0007,928.2032570099999,8574,306199,306200,28.35916519165039,,
1531500,0.64063560962677,-18.505125045776367,183.88,178,-11.343988418579102,-121.11971282958984,0.0007,917.5625206899998,8577,306299,306300,71.83832550048828,,
1532000,0.6407062411308289,-18.516746520996094,181.34,178,-4.072125434875488,140.9756622314453,0.0007,904.7716275499998,8579,306399,306400,91.8419418334961,,
1532500,0.6400994062423706,-18.4984188079834,180.98,178,-1.7439625263214111,-58.538734436035156,0.0007,902.9803503899999,8581,306499,306500,92.81148529052734,,
1533000,0.6407009363174438,-18.514921188354492,177.63,178,-7.190803527832031,114.4696273803711,0.0007,886.3337778399998,8583,306599,306600,80.5805435180664,,
1533500,0.6413421630859375,-18.531126022338867,177.97,178,-0.7901256084442139,-0.6581058502197266,0.0007,888.0990077699998,8585,306699,306700,2.942620277404785,,
1534000,0.6409580707550049,-18.522476196289062,179.36,178,-4.435075283050537,-33.3784065246582,0.0007,895.0009820099999,8588,306799,306800,69.4217300415039,,
1534500,0.6423525810241699,-18.55879020690918,181.23,178,-4.303884029388428,-108.3354721069336,0.0007,904.24078358,8590,306899,306900,46.780941009521484,,
1535000,0.6432012319564819,-18.59372329711914,,,0.7952829003334045,-54.07414627075195,0.0007,,,306999,,10.607975006103516,169.05,839.1999892506516
1535000,,,179.14,178,,,,893.6232819600002,8602,,307000,,,
1535500,0.6427134871482849,-18.588781356811523,179.03,178,-3.6142425537109375,-42.635433197021484,0.0007,893.02782273,8604,307099,307100,31.920804977416992,,
1536000,0.6431665420532227,-18.601194381713867,181.33,178,-0.6329469680786133,215.76255798339844,0.0007,904.4052858,8607,307199,307200,115.3467025756836,,
1536500,0.6416683793067932,-18.566200256347656,182.74,178,-1.3303723335266113,48.507564544677734,0.0007,911.39219092,8609,307299,307300,38.52497482299805,,
1537000,0.6427780389785767,-18.603803634643555,181.84,178,-0.7598437070846558,-107.4188461303711,0.0007,906.7717956899999,8612,307399,307400,98.96634674072266,,
1537500,0.6423904299736023,-18.60828399658203,178.57,178,0.02851271629333496,-117.319091796875,0.0007,890.39628965,8614,307499,307500,54.0562858581543,,
1538000,0.6426020860671997,-18.613006591796875,176.64,178,-2.359534740447998,85.13115692138672,0.0007,880.7223597799999,8617,307599,307600,27.019773483276367,,
1538500,0.6432838439941406,-18.641315460205078,177.62,178,-1.4965322017669678,-64.08911895751953,0.0007,885.4711720799999,8619,307699,307700,17.61969566345215,,
1539000,0.6435699462890625,-18.64712905883789,178.0,178,-14.071861267089844,-55.15443801879883,0.0007,887.18534745,8622,307799,307800,54.20029830932617,,
1539500,0.6453639268875122,-18.70349884033203,176.28,178,-25.225994110107422,121.69412994384766,0.0007,878.5057871100001,8624,307899,307900,72.69603729248047,,
1540000,0.6467967629432678,-18.739511489868164,,,-0.48544156551361084,70.88563537597656,0.0007,,,307999,,26.5360050201416,216.3,1076.9301909947303
1540000,,,176.19,178,,,,878.0340961200002,8639,,308000,,,
1540500,0.6479955911636353,-18.773828506469727,175.89,178,-3.6219353675842285,-5.183815002441406,0.0007,876.45113859,8641,308099,308100,2.634425640106201,,
1541000,0.6477422714233398,-18.77833366394043,174.85,178,-0.012627482414245605,182.36834716796875,0.0007,871.1466743,8644,308199,308200,112.46147918701172,,
1541500,0.6465104222297668,-18.738182067871094,173.3,178,-0.6642961502075195,-272.59112548828125,0.0007,863.36424705,8646,308299,308300,238.4941864013672,,
1542000,0.6466532945632935,-18.757715225219727,173.54,178,0.9285530596971512,50.874080657958984,0.0007,864.6850799599998,8649,308399,308400,8.548237800598145,,
1542500,0.6472660899162292,-18.768545150756836,170.13,178,-0.3898966312408447,10.755064964294434,0.0007,847.4848202100001,8651,308499,308500,5.206029891967773,,
1543000,0.6474500894546509,-18.761737823486328,170.82,178,-11.482953071594238,-51.84470748901367,0.0007,850.8942287300001,8654,308599,308600,28.178503036499023,,
1543500,0.6475395560264587,-18.760902404785156,171.45,178,-0.9877756834030151,-193.71388244628906,0.0007,854.03252364,8656,308699,308700,149.466064453125,,
1544000,0.6467665433883667,-18.755746841430664,171.17,178,0.588107168674469,-153.5945587158203,0.0007,852.5598272100001,8659,308799,308800,67.6889877319336,,
1544500,0.6475371718406677,-18.773162841796875,169.97,178,0.7437493205070496,13.87249755859375,0.0007,846.39906898,8661,308899,308900,2.0403733253479004,,
1545000,0.646683394908905,-18.75455093383789,,,-0.3945416212081909,172.19395446777344,0.0007,,,308999,,101.48265075683594,148.45,740.4643816097275
1545000,,,169.93,178,,,,846.2852250399999,8671,,309000,,,
1545500,0.6476975679397583,-18.791217803955078,169.1,178,-0.9849365949630737,-93.52568817138672,0.0007,842.1339063,8673,309099,309100,45.562923431396484,,
1546000,0.6473126411437988,-18.77201271057129,164.11,178,0.7308229804039001,-97.28872680664062,0.0007,817.25741838,8675,309199,309200,38.58937454223633,,
1546500,0.6458925604820251,-18.725934982299805,163.62,178,-0.06942296028137207,-48.92509841918945,0.0007,814.9229093,8678,309299,309300,8.361797332763672,,
1547000,0.6442757844924927,-18.690570831298828,164.5,178,-0.19206023216247559,58.589515686035156,0.0007,819.3557508799998,8680,309399,309400,14.490530967712402,,
1547500,0.6438736319541931,-18.674116134643555,167.17,178,0.6684988737106323,102.9177017211914,0.0007,832.64347911,8682,309499,309500,33.56212615966797,,
1548000,0.6443765759468079,-18.698118209838867,168.09,178,-2.7620813846588135,-113.7951431274414,0.0007,837.18281942,8684,309599,309600,60.058448791503906,,
1548500,0.6444574594497681,-18.6845703125,169.73,178,0.497241735458374,-86.80738830566406,0.0007,845.2836801300001,8686,309699,309700,30.088733673095703,,
