time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward
399573,22.19,2571,39.016048899999994,18068,155,0.001,-15.078451330011541,399454,0.5694552416151221,,
399661,22.17,2571,38.99164376000001,18072,155,0.001,-15.165970802307129,399543,0.581833629504494,,
399750,22.17,2572,38.988290320000004,18076,155,0.001,-15.153131571683017,399632,0.5904382318258286,,
399838,22.15,2572,38.96449105,18080,155,0.001,-15.533621007745916,399720,0.598788471384482,,
399925,22.13,2573,38.93626392,18084,155,0.001,-14.944339058615945,399807,0.5624741911888123,,
400000,,,,,,0.001,-15.145609696706137,399896,0.6058681050072545,22.05,38.89948651790619
400015,22.15,2574,38.97664956,18088,155,,,,,,
400104,22.16,2574,38.98742912999999,18092,155,0.001,-14.903768539428711,399986,0.5803027282590452,,
400192,22.15,2575,38.96989483,18096,155,0.001,-15.417631149291992,400074,0.6042163439772346,,
400281,22.16,2575,38.997582079999994,18100,155,0.001,-15.434491591020064,400162,0.6147578883738745,,
400371,22.19,2576,39.043567380000006,18104,155,0.001,-15.14006519317627,400253,0.576503649353981,,
400458,22.16,2576,38.981889169999995,18108,155,0.001,-15.13482327894731,400340,0.5627872745196024,,
400547,22.16,2577,38.98099273,18112,155,0.001,-15.22694258256392,400428,0.6141228770667856,,
400636,22.15,2577,38.96823978,18116,155,0.001,-14.98367673700506,400518,0.5931653407487002,,
400726,22.15,2578,38.96640998,18120,155,0.001,-14.784607193686746,400608,0.5873478827151385,,
400814,22.15,2579,38.96696828,18124,155,0.001,-15.107232353904031,400696,0.5817826254801317,,
400904,22.18,2579,39.012172459999995,18128,155,0.001,-15.24157680164684,400785,0.5934463468464938,,
400992,22.19,2580,39.036578109999994,18132,155,0.001,-15.087689486416904,400874,0.5633015957745638,,
401082,22.2,2580,39.04941460999999,18136,155,0.001,-15.141404325311834,400963,0.5927971791137349,,
401169,22.16,2581,38.99268369,18140,155,0.001,-15.095935734835537,401052,0.586307854814963,,
401256,22.15,2581,38.97407702,18144,155,0.001,-14.98475829037753,401139,0.5655619393695485,,
401345,22.15,2582,38.97887966,18148,155,0.001,-15.256545413624156,401227,0.5504982717659163,,
401433,22.13,2582,38.94495588,18152,155,0.001,-14.842537619850852,401315,0.5798952660777352,,
401522,22.13,2583,38.94147847,18156,155,0.001,-15.138209184010824,401404,0.6004992878955343,,
401611,22.16,2584,38.99002731,18160,155,0.001,-15.170413624156605,401493,0.5422938155091327,,
401699,22.15,2584,38.98103756,18164,155,0.001,-14.753056959672408,401581,0.5698929903182116,,
401787,22.14,2585,38.96858416,18168,155,0.001,-15.375664277510209,401669,0.5596523637121374,,
401875,22.14,2585,38.96454124,18172,155,0.001,-15.42993860244751,401757,0.6232366590272813,,
401965,22.15,2586,38.98273967000001,18176,155,0.001,-15.238083839416504,401847,0.5899823009967804,,
402055,22.17,2586,39.01290127,18180,155,0.001,-15.132850733670322,401937,0.5667906014815621,,
402143,22.18,2587,39.02690382,18184,155,0.001,-15.163570577448064,402025,0.5630753663453189,,
402232,22.17,2587,39.01468327,18188,155,0.001,-15.025297945195978,402114,0.5535269704732028,,
402322,22.18,2588,39.027727999999996,18192,155,0.001,-14.56495423750444,402203,0.5932554654453112,,
402410,22.18,2588,39.02296824,18196,155,0.001,-15.373570788990367,402292,0.5555717904459346,,
402498,22.17,2589,38.997728599999995,18200,155,0.001,-15.0304161418568,402380,0.5590936229342506,,
402500,,,,,,0.001,-14.794965223832564,402402,0.5434659231792797,22.05,38.89948651790619
402585,22.14,2590,38.95351108,18204,155,0.001,-15.218816583806818,402468,0.5677895044738596,,
402672,22.14,2590,38.96732764,18208,155,0.001,-15.448607097972523,402554,0.5584717961874875,,
402761,22.14,2591,38.976037829999996,18212,155,0.001,-15.350775545293635,402643,0.5694784198118292,,
402852,22.16,2591,39.00797205,18216,155,0.001,-15.30756950378418,402733,0.5462371110916138,,
402942,22.16,2592,38.99974615000001,18220,155,0.001,-15.244743433865635,402823,0.5648436326047649,,
403030,22.16,2593,39.00262563,18224,155,0.001,-15.180823759599166,402912,0.5651943615891717,,
403120,22.16,2593,39.00869061,18228,155,0.001,-15.274215857187906,403002,0.5536659256271694,,
403211,22.19,2594,39.04092395,18232,155,0.001,-14.894042730331421,403092,0.5914093346699424,,
403299,22.17,2594,39.00745969,18236,155,0.001,-15.172905401750045,403181,0.6158256151459434,,
403387,22.18,2595,39.01547311,18240,155,0.001,-15.339849125255238,403269,0.5588450580835342,,
403474,22.18,2595,39.014727150000006,18244,155,0.001,-15.002105799588291,403356,0.5328949554400011,,
403560,22.15,2596,38.95554647,18248,155,0.001,-15.143437905745072,403442,0.5581880197638557,,
403648,22.15,2596,38.960216290000005,18252,155,0.001,-15.365841605446555,403530,0.5385846427895806,,
403736,22.14,2597,38.94407251,18256,155,0.001,-15.136811429804022,403618,0.5487452691251581,,
403824,22.13,2597,38.936258900000006,18260,155,0.001,-14.938186992298473,403706,0.5328707342798059,,
403913,22.14,2598,38.940038879999996,18264,155,0.001,-15.269389672712846,403795,0.549785387786952,,
404002,22.15,2599,38.94017395000001,18268,155,0.001,-15.332859134674072,403883,0.5821401689733777,,
404091,22.16,2599,38.96260988,18272,155,0.001,-15.410920663313432,403973,0.560657553050829,,
404179,22.14,2600,38.92407147,18276,155,0.001,-15.320269671353428,404061,0.5875960412350568,,
404267,22.12,2600,38.897559320000006,18280,155,0.001,-15.168289791453969,404149,0.6418349607424303,,
404355,22.12,2601,38.89229727,18284,155,0.001,-15.235099185596813,404237,0.5568406866355375,,
404444,22.12,2601,38.89135704,18288,155,0.001,-14.882529544830323,404325,0.586280746119363,,
404531,22.09,2602,38.84639846,18292,155,0.001,-15.13022500818426,404413,0.550062435594472,,
404619,22.09,2602,38.85510396,18296,155,0.001,-14.905146512118252,404501,0.6053128052841533,,
404709,22.11,2603,38.89627804,18300,155,0.001,-15.395371350375088,404590,0.5833219601349398,,
404796,22.11,2604,38.89439571,18304,155,0.001,-15.518265203996139,404679,0.5683663893829692,,
404884,22.12,2604,38.90256025,18308,155,0.001,-15.050405935807662,404766,0.5995599769410633,,
404973,22.12,2605,38.90210732,18312,155,0.001,-15.08790059523149,404854,0.5521314401518215,,
405000,,,,,,0.001,-15.232041879133744,404899,0.5900692641735077,22.05,38.89948651790619
405061,22.09,2606,38.862826479999995,18316,155,0.001,-14.901429002935236,404943,0.5708769465034659,,
405149,22.07,2606,38.834403759999994,18320,155,0.001,-15.172215114940297,405031,0.6017787266861309,,
405236,22.06,2607,38.81342659,18324,155,0.001,-15.203761794350363,405118,0.5925970470363443,,
405324,22.04,2607,38.77298409,18328,155,0.001,-15.34927004033869,405207,0.5874529521573674,,
405413,22.02,2608,38.747284990000004,18332,155,0.001,-14.807955741882324,405294,0.5548359968445518,,
405501,22.02,2608,38.74894589,18336,155,0.001,-15.43611985986883,405383,0.5735535445538434,,
405588,22.01,2609,38.737291989999996,18340,155,0.001,-14.915485208684748,405470,0.5475752765224093,,
405676,22.02,2609,38.75176798,18344,155,0.001,-14.91161840612238,405558,0.6513145159591328,,
405763,22.03,2610,38.77060809999999,18348,155,0.001,-14.785276699066163,405645,0.5931165530568078,,
405851,22.03,2611,38.76959313,18352,155,0.001,-14.940661256963557,405732,0.5784463158675602,,
405939,22.03,2611,38.77261109,18356,155,0.001,-14.613746903159402,405821,0.6080092137510126,,
406027,22.03,2612,38.765042890000004,18360,155,0.001,-15.17679838700728,405909,0.5802390710874037,,
406116,22.03,2612,38.78032229,18364,155,0.001,-15.252952098846436,405998,0.58477950355281,,
406204,22.02,2613,38.7612053,18368,155,0.001,-15.157622250643643,406086,0.6017096665772524,,
406292,22.01,2613,38.735969479999994,18372,155,0.001,-14.603991681879217,406175,0.6023575257171284,,
406381,22.02,2614,38.75195172000001,18376,155,0.001,-14.821696628223766,406262,0.5667876086451791,,
406471,22.04,2614,38.775313149999995,18380,155,0.001,-15.010954141616821,406352,0.566115343052408,,
406559,22.04,2615,38.779137580000004,18384,155,0.001,-14.966687896034934,406442,0.5589707304130901,,
406647,22.03,2616,38.75727649,18388,155,0.001,-14.657419898293234,406529,0.5691211142323234,,
406736,22.05,2616,38.79189732000001,18392,155,0.001,-14.931598836725408,406618,0.6140948981046677,,
406824,22.05,2617,38.79057672,18396,155,0.001,-15.02211943539706,406706,0.5889314006675374,,
406912,22.03,2617,38.75110895,18400,155,0.001,-15.248547207225453,406794,0.5803778654053098,,
407000,22.04,2618,38.76271743000001,18404,155,0.001,-14.82945762981068,406883,0.5831977427005768,,
407088,22.04,2618,38.759129740000006,18408,155,0.001,-14.913521073081277,406970,0.6005310036919334,,
407176,22.03,2619,38.739556660000005,18412,155,0.001,-15.378502412275834,407058,0.5712646598165686,,
407266,22.05,2619,38.76415941,18416,155,0.001,-14.796838847073642,407148,0.5497758672996,,
407355,22.06,2620,38.77610563,18420,155,0.001,-15.046510457992554,407236,0.5787791026675183,,
407443,22.07,2620,38.79016131,18424,155,0.001,-15.156178665161132,407325,0.5550534980637687,,
407500,,,,,,0.001,-15.314801216125488,407392,0.596871787851507,22.05,38.89948651790619
407532,22.08,2621,38.81201506000001,18428,155,0.001,-15.145733313126998,407414,0.6011536744507876,,
407620,22.07,2622,38.797879519999995,18432,155,0.001,-14.83686620538885,407502,0.5492060383160909,,
407707,22.06,2622,38.78650297,18436,155,0.001,-15.312416770241477,407588,0.56044773544584,,
407795,22.07,2623,38.80854807,18440,155,0.001,-15.163971900939941,407677,0.5277186889540065,,
407885,22.09,2623,38.842439649999996,18444,155,0.001,-15.056274674155496,407767,0.581238949840719,,
407971,22.08,2624,38.8291529,18448,155,0.001,-15.229407215118409,407853,0.5839789609114329,,
408059,22.08,2624,38.83430122,18452,155,0.001,-15.217775344848633,407941,0.5980671696040941,,
408147,22.08,2625,38.83466099,18456,155,0.001,-15.07986796985973,408029,0.5902397239750082,,
408236,22.09,2625,38.85056764,18460,155,0.001,-14.807205756505331,408118,0.6393820099208666,,
408324,22.08,2626,38.83076060999999,18464,155,0.001,-14.93687915802002,408207,0.643553452058272,,
408413,22.09,2627,38.85143483,18468,155,0.001,-15.0690316286954,408295,0.5847698179158297,,
408502,22.1,2627,38.873142,18472,155,0.001,-14.886363809758967,408384,0.5508778488094156,,
408593,22.12,2628,38.91100885,18476,155,0.001,-14.73191937533292,408475,0.571966703819192,,
408681,22.1,2628,38.87728167,18480,155,0.001,-15.035194396972656,408563,0.6226209930398248,,
408768,22.09,2629,38.86689994,18484,155,0.001,-15.1600548137318,408651,0.6108628091487017,,
408856,22.09,2629,38.86877539,18488,155,0.001,-14.8105225129561,408738,0.6030296019532464,,
408943,22.07,2630,38.84267838,18492,155,0.001,-15.210662061517889,408825,0.601990282535553,,
409031,22.07,2630,38.83828477,18496,155,0.001,-15.290886098688299,408913,0.5745014962942704,,
409119,22.07,2631,38.84339909,18500,155,0.001,-14.963334690440785,409001,0.5980673987757076,,
409205,22.05,2631,38.821056670000004,18504,155,0.001,-15.021940838206898,409087,0.6377446082505313,,
409295,22.07,2632,38.85876694,18508,155,0.001,-15.502315174449574,409177,0.5935660776766863,,
409385,22.09,2633,38.8910031,18512,155,0.001,-14.63304580341686,409267,0.6056561806927556,,
409472,22.06,2633,38.842091339999996,18516,155,0.001,-14.962697982788086,409355,0.5784849145195701,,
409561,22.06,2634,38.851923979999995,18520,155,0.001,-15.281393397938121,409443,0.6338917504657399,,
409649,22.06,2634,38.854113770000005,18524,155,0.001,-14.769770622253418,409531,0.6114914146336642,,
409738,22.06,2635,38.85783419,18528,155,0.001,-15.073415756225586,409620,0.6259793666276064,,
409828,22.08,2635,38.89560009,18532,155,0.001,-14.655964677984064,409709,0.5979509949684143,,
409919,22.12,2636,38.95527567,18536,155,0.001,-14.868842124938965,409800,0.5985105815141097,,
410000,,,,,,0.001,-15.201302242279052,409887,0.5971842479138147,22.05,38.89948651790619
410006,22.11,2637,38.930756839999994,18540,155,,,,,,
410094,22.09,2638,38.88599616,18544,155,0.001,-14.98645713112571,409976,0.5776525911959735,,
410182,22.11,2638,38.91551443000001,18548,155,0.001,-14.827868721701883,410063,0.584988764741204,,
410269,22.1,2639,38.89752914,18552,155,0.001,-15.232769584655761,410151,0.5888150192442394,,
410359,22.12,2639,38.9286921,18556,155,0.001,-15.247919342734598,410241,0.6173248705656632,,
410447,22.11,2640,38.91467014,18560,155,0.001,-15.256556944413619,410328,0.5881990519436923,,
410535,22.11,2640,38.90589494,18564,155,0.001,-15.018160126426004,410417,0.5917342792857777,,
410625,22.12,2641,38.91638645,18568,155,0.001,-14.804561181501908,410506,0.5941363139586016,,
410713,22.11,2642,38.89838979,18572,155,0.001,-15.445778413252397,410595,0.5739674500443719,,
410802,22.09,2642,38.865552189999995,18576,155,0.001,-14.773283243179321,410684,0.6016228678433791,,
410890,22.09,2643,38.87193029,18580,155,0.001,-14.638114409013228,410772,0.5995497053319757,,
410978,22.1,2643,38.88839434,18584,155,0.001,-15.023340832103383,410860,0.5744838904250752,,
411065,22.09,2644,38.87411743,18588,155,0.001,-14.875397508794611,410947,0.6190668777986006,,
411154,22.11,2644,38.902535820000004,18592,155,0.001,-15.035876274108887,411037,0.5996623803739962,,
411243,22.12,2645,38.92169105,18596,155,0.001,-15.059182513843883,411124,0.6032162660902197,,
411331,22.12,2645,38.92279798,18600,155,0.001,-14.924974354830654,411213,0.684738431464542,,
411418,22.13,2646,38.93594458,18604,155,0.001,-14.983308098532937,411300,0.5811004503206774,,
411508,22.13,2647,38.93493448,18608,155,0.001,-14.89674425125122,411390,0.5849873410618823,,
411595,22.1,2647,38.882793250000006,18612,155,0.001,-14.607389163970947,411477,0.5937648103350684,,
411680,22.08,2648,38.85168086,18616,155,0.001,-15.02809543609619,411563,0.5835565399555933,,
411766,22.05,2648,38.80016667,18620,155,0.001,-14.933522701263428,411649,0.6082103820074172,,
411852,22.03,2649,38.757540289999994,18624,155,0.001,-14.908418482000178,411735,0.6185373243960467,,
411942,22.04,2649,38.76127169,18628,155,0.001,-15.08902645111084,411823,0.5774800086563284,,
412030,22.02,2650,38.72699438,18632,155,0.001,-14.913576126098633,411912,0.6231105815280568,,
412119,22.0,2650,38.695805560000004,18636,155,0.001,-15.36262676932595,412001,0.5541201013585796,,
412207,22.01,2651,38.71088895,18640,155,0.001,-14.562927802403768,412090,0.5815896197505619,,
412296,22.02,2651,38.736877129999996,18644,155,0.001,-15.181073015386408,412177,0.6161149604754015,,
412384,22.02,2652,38.73603323,18648,155,0.001,-14.912181940945713,412266,0.6037391168730599,,
412472,22.03,2652,38.749225970000005,18652,155,0.001,-15.275202664462002,412355,0.6116326010745504,,
412500,,,,,,0.001,-15.083852247758346,412398,0.5901758684353395,22.05,38.89948651790619
412561,22.02,2653,38.73088473999999,18656,155,0.001,-14.88345917788419,412442,0.5995359420776367,,
412649,22.02,2654,38.73152157,18660,155,0.001,-15.010007771578701,412531,0.5772157772020861,,
412736,22.01,2654,38.72557926,18664,155,0.001,-14.818284381519664,412618,0.5601967586712404,,
412825,22.0,2655,38.712090309999994,18668,155,0.001,-14.861234188079834,412708,0.543636855871781,,
412914,22.01,2655,38.726342960000004,18672,155,0.001,-14.9443491155451,412796,0.5547354451634667,,
413002,22.0,2656,38.705043020000005,18676,155,0.001,-15.08380499753085,412884,0.577649942853234,,
413091,22.01,2657,38.71685963,18680,155,0.001,-14.74095396562056,412973,0.6158321567557075,,
413181,22.03,2657,38.74390767,18684,155,0.001,-15.141202926635742,413063,0.5916068761245065,,
413269,22.04,2658,38.75190049,18688,155,0.001,-15.166054465553977,413150,0.5635000112510863,,
413356,22.02,2658,38.70771458000001,18692,155,0.001,-14.881454987959428,413238,0.5871531164104288,,
413444,22.01,2659,38.69195295,18696,155,0.001,-15.048557541587137,413326,0.5955856008963152,,
413533,22.02,2659,38.70077204,18700,155,0.001,-15.004801923578436,413415,0.5635370663974596,,
413621,22.03,2660,38.71478386,18704,155,0.001,-15.175566759976475,413503,0.6026234437118877,,
413712,22.04,2661,38.72756184,18708,155,0.001,-15.261587316339666,413593,0.5582403631313987,,
413800,22.05,2661,38.74626962,18712,155,0.001,-14.996979540044611,413682,0.6142835319042206,,
413890,22.1,2662,38.82455061,18716,155,0.001,-14.974835829301314,413771,0.5886990075761621,,
413979,22.13,2662,38.8647649,18720,155,0.001,-14.790005770596592,413860,0.6035384332591837,,
414067,22.15,2663,38.904977190000004,18724,155,0.001,-14.688761884515936,413949,0.5898798663507808,,
414155,22.13,2663,38.88558706,18728,155,0.001,-14.904172290455211,414037,0.5632761351086877,,
414242,22.12,2664,38.86884874,18732,155,0.001,-14.898589220913975,414124,0.5901445353573019,,
414332,22.13,2664,38.89515314,18736,155,0.001,-15.121853669484457,414214,0.599094280730123,,
414420,22.13,2665,38.907293839999994,18740,155,0.001,-14.868823658336293,414302,0.5909791534597223,,
414509,22.13,2666,38.89170602,18744,155,0.001,-15.00352954864502,414391,0.5845390355045145,,
414598,22.14,2666,38.91391918000001,18748,155,0.001,-15.208742401816629,414480,0.6151230010119352,,
414685,22.13,2667,38.89923442,18752,155,0.001,-14.955273541537197,414568,0.5814909785985947,,
414774,22.13,2667,38.90687875,18756,155,0.001,-14.9529656569163,414656,0.612086182055266,,
414863,22.14,2668,38.92679025999999,18760,155,0.001,-15.002191196788441,414745,0.6233633458614349,,
414951,22.15,2669,38.931263179999995,18764,155,0.001,-14.731599981134588,414833,0.58837436681444,,
415000,,,,,,0.001,-15.164668429981578,414899,0.5652742006561973,22.05,38.89948651790619
415039,22.14,2670,38.91971739,18768,155,0.001,-14.812542828646572,414921,0.5828778581185774,,
415127,22.13,2670,38.907945420000004,18772,155,0.001,-14.890694791620428,415009,0.5529920811002905,,
415216,22.14,2671,38.92887066,18776,155,0.001,-14.555129448572794,415098,0.6090047087358392,,
415304,22.13,2671,38.908917669999994,18780,155,0.001,-15.321597879583186,415186,0.5778542729941282,,
