time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_ep_length,eval/mean_reward
272692,48.65,3691,19312,59.71078578000001,73,0.4364100694656372,272591,0.0003,2.4878358840942383,-8.646432876586914,0.0359821692109108,,
272895,48.79,3694,19316,60.20969470999999,73,-1.9232709407806396,272794,0.0003,2.102111339569092,-7.657722473144531,0.03613566979765892,,
273093,49.01,3696,19320,60.581182959999985,73,-1.521333932876587,272992,0.0003,1.9100030660629272,-8.484626770019531,0.03619370609521866,,
273432,49.5,3701,19324,61.32553469,73,1.0871081352233887,273331,0.0003,1.9187183380126953,-9.29942512512207,0.035858504474163055,,
273585,49.81,3703,19328,61.80145388000001,73,-1.0032514333724976,273484,0.0003,1.712219476699829,-8.363967895507812,0.03573703393340111,,
273765,49.09,3705,19332,61.23045911,73,-0.28988900780677795,273664,0.0003,1.9645832777023315,-8.048460960388184,0.035764358937740326,,
273914,49.58,3707,19336,62.11370498999999,73,-3.5360941886901855,273813,0.0003,2.071824550628662,-8.08456039428711,0.03582180291414261,,
274120,49.57,3710,19340,62.37334413999999,73,-1.5167925357818604,274019,0.0003,2.043144941329956,-7.95335054397583,0.0352710522711277,,
274473,50.96,3714,19344,64.33787953,73,-2.2680160999298096,274372,0.0003,1.8694555759429932,-8.33401107788086,0.03596120700240135,,
274666,50.45,3717,19348,64.05324547000001,73,-0.5334655046463013,274565,0.0003,2.3112354278564453,-8.15463638305664,0.03625032305717468,,
274935,51.08,3720,19352,64.78880704000001,73,-0.8843844532966614,274834,0.0003,2.3098654747009277,-8.31527042388916,0.036535728722810745,,
275000,,,,,,0.6062036156654358,274899,0.0003,2.1968648433685303,-7.899925708770752,0.03636184707283974,70.8,96.43801919824327
275043,49.68,3725,19356,62.75278638,73,0.7051680088043213,274942,0.0003,2.1763391494750977,-8.876509666442871,0.03650551289319992,,
275266,50.19,3728,19360,63.21630682999999,73,-0.795447051525116,275165,0.0003,1.9816436767578125,-8.18842887878418,0.036238010972738266,,
275598,51.27,3732,19364,64.79630403,73,2.603717803955078,275497,0.0003,2.0367321968078613,-8.668030738830566,0.03594199940562248,,
275738,51.57,3734,19368,65.28825623,73,-2.4475600719451904,275637,0.0003,1.7250272035598755,-7.655805587768555,0.03626946359872818,,
275946,52.5,3737,19372,66.89585911,73,1.405937910079956,275845,0.0003,2.403512716293335,-8.658435821533203,0.03630872815847397,,
276245,53.74,3741,19376,68.68184507,73,0.1842360496520996,276144,0.0003,2.211646318435669,-8.57261848449707,0.036105286329984665,,
276408,52.43,3744,19380,67.05817014,73,1.2941149473190308,276307,0.0003,1.802518367767334,-8.165938377380371,0.03593401983380318,,
276705,53.85,3748,19384,68.98912297999999,73,-1.0477962493896484,276604,0.0003,2.0323524475097656,-8.527811050415039,0.03655364736914635,,
276926,53.8,3751,19388,68.61853828,73,1.4298125505447388,276825,0.0003,2.242108106613159,-8.891318321228027,0.03663318231701851,,
277310,55.49,3756,19392,70.71582878000001,73,0.44307512044906616,277209,0.0003,1.9036568403244019,-9.076278686523438,0.036230605095624924,,
277513,55.61,3759,19396,71.10713519,73,-1.620485544204712,277412,0.0003,1.869198203086853,-8.540811538696289,0.03638220205903053,,
277693,55.49,3761,19400,70.63944387000001,73,0.5017715692520142,277592,0.0003,2.3458433151245117,-8.89797306060791,0.036435507237911224,,
277816,54.62,3763,19404,69.27744998,73,1.6960937976837158,277715,0.0003,2.288731098175049,-9.295486450195312,0.03659183159470558,,
277985,54.72,3765,19408,69.4023202,73,-0.794837474822998,277884,0.0003,2.6845924854278564,-9.149333953857422,0.036823686212301254,,
278246,55.54,3768,19412,70.50480567999999,73,0.525317370891571,278145,0.0003,1.9182789325714111,-8.574075698852539,0.03664162755012512,,
278434,55.39,3771,19416,70.17790954000002,73,-1.1442971229553223,278333,0.0003,2.3421051502227783,-9.090543746948242,0.036761149764060974,,
278686,55.93,3774,19420,70.96742598,73,-0.7034881114959717,278585,0.0003,2.1779415607452393,-8.97264575958252,0.036747634410858154,,
278879,54.47,3777,19424,69.23452739000001,73,-0.3846386671066284,278778,0.0003,2.0913286209106445,-8.451274871826172,0.0372295156121254,,
279114,55.29,3780,19428,70.39960554999999,73,-2.979478359222412,279013,0.0003,2.4889724254608154,-8.543277740478516,0.036882415413856506,,
279406,56.41,3783,19432,72.05233121,73,1.7455220222473145,279305,0.0003,2.4562020301818848,-8.89616584777832,0.036939579993486404,,
279541,56.27,3785,19436,71.48981229,73,-0.11806946992874146,279440,0.0003,2.1032819747924805,-8.070160865783691,0.03707180172204971,,
279828,57.08,3789,19440,72.56159459,73,0.60331791639328,279727,0.0003,2.387648105621338,-9.247861862182617,0.03676832839846611,,
279984,55.11,3791,19444,69.6062475,73,0.7860128879547119,279883,0.0003,2.7571358680725098,-9.236459732055664,0.03676780313253403,,
280000,,,,,,2.631418228149414,279899,0.0003,2.5018224716186523,-9.325231552124023,0.036814942955970764,77.35,111.0125448467792
280195,55.29,3798,19448,69.70909077,73,-0.8637027144432068,280094,0.0003,2.1470961570739746,-9.002588272094727,0.03706573694944382,,
280440,55.05,3801,19452,69.42184354,73,-0.7850622534751892,280339,0.0003,2.504611015319824,-9.192160606384277,0.03668023645877838,,
280767,57.24,3805,19456,72.27044805,73,-0.7658410668373108,280666,0.0003,2.2084898948669434,-8.912824630737305,0.03686798736453056,,
280918,56.52,3807,19460,71.57548963999999,73,2.1696701049804688,280817,0.0003,2.2238712310791016,-9.076513290405273,0.037087440490722656,,
281134,55.36,3810,19464,70.22909754999999,73,-1.6317380666732788,281033,0.0003,2.3516509532928467,-8.8277587890625,0.037500884383916855,,
281541,58.03,3815,19468,73.89142685,73,1.6835744380950928,281440,0.0003,2.575066566467285,-8.50234603881836,0.036871299147605896,,
281849,59.03,3819,19472,75.353678,73,2.089376926422119,281748,0.0003,2.6796178817749023,-9.38793659210205,0.03697983920574188,,
282101,58.56,3822,19476,74.7248337,73,0.49510982632637024,282000,0.0003,1.9662224054336548,-8.920482635498047,0.03699111193418503,,
282306,58.98,3825,19480,75.48342786,73,1.0993380546569824,282205,0.0003,2.4103481769561768,-9.034147262573242,0.03701600804924965,,
282604,58.99,3829,19484,75.39076878,73,1.1569254398345947,282503,0.0003,2.2932233810424805,-9.205808639526367,0.03689691796898842,,
282828,59.02,3832,19488,75.63735966,73,-0.7165985703468323,282727,0.0003,2.0159687995910645,-9.306116104125977,0.03672046959400177,,
283061,57.51,3835,19492,73.54547621,73,-1.6314393281936646,282960,0.0003,2.177029848098755,-8.628664016723633,0.03710803762078285,,
283321,58.08,3840,19496,74.59484649000001,73,1.3971354961395264,283220,0.0003,2.304072618484497,-9.411089897155762,0.03727801889181137,,
283669,59.76,3844,19500,77.11239006,73,0.1345524787902832,283568,0.0003,2.2861175537109375,-9.422993659973145,0.03763788565993309,,
283904,60.88,3848,19504,78.73891676,73,-0.11375510692596436,283803,0.0003,2.741980791091919,-9.25119686126709,0.036986805498600006,,
284219,62.34,3852,19508,81.01011333000001,73,0.09840822219848633,284118,0.0003,2.5263314247131348,-9.622793197631836,0.03702075779438019,,
284680,64.34,3858,19512,83.46304566999999,73,-1.7951419353485107,284579,0.0003,2.158292293548584,-9.19346809387207,0.037502288818359375,,
284986,65.52,3863,19516,85.01045883,73,2.0017824172973633,284885,0.0003,2.4532790184020996,-9.000204086303711,0.03763844817876816,,
285000,,,,,,0.04942905902862549,284899,0.0003,3.440549612045288,-8.881305694580078,0.03765047714114189,112.6,168.74514715224504
285220,65.34,3873,19520,84.58861697,73,-0.1673629879951477,285119,0.0003,2.7701351642608643,-9.069328308105469,0.03744633123278618,,
285544,66.65,3878,19524,86.43834737000002,73,-0.09492024779319763,285443,0.0003,2.495217800140381,-9.17017650604248,0.037746135145425797,,
286037,69.23,3885,19528,89.40091165000001,73,-1.7658231258392334,285936,0.0003,2.539151191711426,-8.987592697143555,0.037310097366571426,,
286468,70.62,3891,19532,91.33781197000002,73,0.19635799527168274,286367,0.0003,2.397848129272461,-9.538955688476562,0.03687921166419983,,
286644,71.03,3894,19536,92.34957014000001,73,-2.3220653533935547,286543,0.0003,2.4172275066375732,-8.763283729553223,0.03782600909471512,,
286829,70.01,3897,19540,90.68181120999998,73,0.07570856809616089,286728,0.0003,2.4513707160949707,-9.447380065917969,0.03776528313755989,,
287106,71.22,3901,19544,92.38853238000002,73,-0.4165167808532715,287005,0.0003,2.8472189903259277,-9.554651260375977,0.03749559074640274,,
287246,70.51,3903,19548,91.25381944999998,73,0.33398425579071045,287145,0.0003,2.448629856109619,-9.415699005126953,0.03804159164428711,,
287427,69.87,3906,19552,90.38693104,73,1.4784375429153442,287326,0.0003,2.952606439590454,-9.249289512634277,0.037646759301424026,,
287760,69.93,3911,19556,90.83485838000003,73,-1.7795376777648926,287659,0.0003,2.3613791465759277,-9.019432067871094,0.03778669983148575,,
287969,70.51,3914,19560,91.72922726,73,0.9320615530014038,287868,0.0003,3.0233969688415527,-8.977349281311035,0.037585318088531494,,
288315,71.81,3920,19564,93.49660494,73,2.8678932189941406,288214,0.0003,2.5756545066833496,-10.007159233093262,0.03819161280989647,,
288526,69.85,3923,19568,90.55501715,73,-1.1393845081329346,288425,0.0003,2.50466251373291,-9.720008850097656,0.038404759019613266,,
288756,69.07,3926,19572,89.24602514000001,73,2.268702983856201,288655,0.0003,2.572420120239258,-9.596192359924316,0.038173381239175797,,
289130,70.29,3931,19576,90.29011565,73,0.6355218887329102,289029,0.0003,2.278165102005005,-10.070354461669922,0.03804033249616623,,
289303,69.97,3933,19580,89.79301620999996,73,0.3739205300807953,289202,0.0003,2.2730016708374023,-9.50698471069336,0.03806930407881737,,
289660,70.56,3938,19584,91.20798266000001,73,0.898740291595459,289559,0.0003,2.595707893371582,-9.65062141418457,0.03824540972709656,,
289950,71.22,3942,19588,92.02746662999999,73,0.026460498571395874,289849,0.0003,2.9589362144470215,-9.201294898986816,0.0384499616920948,,
290000,,,,,,-0.5765076279640198,289899,0.0003,2.354921817779541,-9.120302200317383,0.03840244188904762,90.45,129.9022864371538
290161,71.0,3950,19592,91.69042935000002,73,2.305605411529541,290060,0.0003,2.999746322631836,-10.06135368347168,0.038156136870384216,,
290442,71.21,3954,19596,91.79809117000002,73,1.0077259540557861,290341,0.0003,3.462848424911499,-9.743095397949219,0.03820488229393959,,
290705,70.36,3957,19600,90.59290779999999,73,-1.0445737838745117,290604,0.0003,2.615365982055664,-9.6744384765625,0.038947995752096176,,
291122,72.18,3962,19604,93.08255636999998,73,0.666850209236145,291021,0.0003,3.007202386856079,-10.117855072021484,0.03844964876770973,,
291233,70.14,3964,19608,90.04154719999998,73,0.027154289186000824,291132,0.0003,2.6917734146118164,-8.948904037475586,0.03832534700632095,,
291516,68.36,3968,19612,87.99118464000001,73,-0.3206571936607361,291415,0.0003,2.4052786827087402,-10.032816886901855,0.03841041773557663,,
291817,68.31,3972,19616,88.00095684000001,73,0.5045653581619263,291716,0.0003,2.5868964195251465,-9.582439422607422,0.03879645839333534,,
292037,68.17,3975,19620,88.03226984999999,73,-0.8901621103286743,291936,0.0003,2.791626214981079,-9.222224235534668,0.03881262615323067,,
292301,67.57,3978,19624,87.0495864,73,0.01838451623916626,292200,0.0003,2.462369441986084,-10.31589126586914,0.03808863088488579,,
292709,66.72,3984,19628,86.44327022000002,73,1.091776728630066,292608,0.0003,2.9793004989624023,-10.425716400146484,0.038657523691654205,,
292894,64.26,3986,19632,82.75825125,73,-0.23079794645309448,292793,0.0003,2.56113862991333,-10.043092727661133,0.038490310311317444,,
293252,66.08,3991,19636,85.02819097,73,1.0902729034423828,293151,0.0003,2.23594331741333,-10.216236114501953,0.03867743909358978,,
293645,68.16,3996,19640,88.01743393000001,73,-0.20800983905792236,293544,0.0003,2.8367743492126465,-9.759798049926758,0.03891710191965103,,
293937,68.31,4000,19644,88.31012136999999,73,1.3652740716934204,293836,0.0003,2.511712074279785,-9.962855339050293,0.03917998820543289,,
294166,69.2,4003,19648,89.70357755,73,0.32535797357559204,294065,0.0003,2.4120302200317383,-10.209981918334961,0.03862478956580162,,
294541,71.14,4008,19652,92.46046995,73,1.0572445392608643,294440,0.0003,2.420241594314575,-10.094347953796387,0.039154961705207825,,
294978,72.18,4014,19656,93.83828427,73,2.2074990272521973,294877,0.0003,2.2045249938964844,-10.456056594848633,0.03903791308403015,,
295000,,,,,,-0.19813287258148193,294899,0.0003,2.6510543823242188,-10.370513916015625,0.03904280066490173,103.5,153.04367920244113
295352,73.83,4025,19660,95.89723636999997,73,-0.7368669509887695,295251,0.0003,2.6996734142303467,-10.16292953491211,0.038835667073726654,,
295733,74.18,4030,19664,96.25736776,73,0.7146002054214478,295632,0.0003,2.465012550354004,-9.732555389404297,0.03912275657057762,,
296027,75.01,4034,19668,97.89843753999999,73,0.44205552339553833,295926,0.0003,2.8061697483062744,-9.702407836914062,0.03879556059837341,,
296275,75.19,4037,19672,98.23480305999999,73,-0.7477467060089111,296174,0.0003,2.771822452545166,-10.61939525604248,0.03931298851966858,,
296496,73.66,4040,19676,96.70384322999999,73,0.7806243300437927,296395,0.0003,2.3863637447357178,-10.090392112731934,0.03882836923003197,,
296745,74.42,4043,19680,97.54139208999999,73,0.6315250396728516,296644,0.0003,3.012031078338623,-10.392749786376953,0.03917902708053589,,
297145,74.85,4049,19684,97.60732543,73,0.20389598608016968,297044,0.0003,1.9925950765609741,-9.842036247253418,0.03977205231785774,,
297354,74.04,4052,19688,96.47545960999997,73,0.06053119897842407,297253,0.0003,2.532154083251953,-10.587783813476562,0.039289675652980804,,
297585,74.24,4055,19692,96.68791011000002,73,-0.9251990914344788,297484,0.0003,2.7030935287475586,-10.481711387634277,0.03937385603785515,,
297823,73.81,4058,19696,96.25398469,73,0.8844325542449951,297722,0.0003,3.29768443107605,-10.207155227661133,0.039493754506111145,,
297966,72.61,4060,19700,94.40828529000001,73,-2.5084476470947266,297865,0.0003,3.234476327896118,-9.755088806152344,0.039216067641973495,,
298143,70.21,4062,19704,91.14330647999998,73,-0.39144366979599,298042,0.0003,2.6618592739105225,-10.166244506835938,0.03947839140892029,,
298335,71.02,4065,19708,92.40357683999999,73,1.7395336627960205,298234,0.0003,2.944476366043091,-10.018574714660645,0.03947147727012634,,
298607,70.91,4068,19712,92.33347014,73,1.6127793788909912,298506,0.0003,2.5817408561706543,-10.79902458190918,0.03963485360145569,,
299069,72.52,4074,19716,95.06234012,73,-1.0571318864822388,298968,0.0003,2.5306923389434814,-9.595203399658203,0.04001328721642494,,
299383,73.46,4077,19720,96.22331965,73,-1.9331082105636597,299282,0.0003,3.0653276443481445,-9.510133743286133,0.039980556815862656,,
299678,73.77,4081,19724,96.74456561,73,0.06575863063335419,299577,0.0003,2.79160475730896,-10.797954559326172,0.04030676558613777,,
300000,,,,,,-0.19710898399353027,299899,0.0003,2.8540992736816406,-10.05502700805664,0.039169806987047195,99.35,136.1595162652433
300053,73.44,4091,19728,96.39714954999998,73,-1.5124796628952026,299952,0.0003,2.7900776863098145,-10.296757698059082,0.03923381119966507,,
300497,76.03,4096,19732,100.01972219,73,0.45281219482421875,300396,0.0003,2.383582592010498,-10.061078071594238,0.03956606239080429,,
301168,79.16,4104,19736,104.47567369000001,73,-1.3369145393371582,301067,0.0003,2.537428140640259,-10.27379322052002,0.039122749119997025,,
301724,80.79,4112,19740,107.01087212,73,-0.9953436255455017,301623,0.0003,3.2370829582214355,-9.871782302856445,0.039224375039339066,,
302320,83.83,4119,19744,110.98064896000001,73,2.073040723800659,302219,0.0003,3.0162830352783203,-11.256491661071777,0.0402272529900074,,
303082,89.16,4129,19748,118.99337238999999,73,1.1501505374908447,302981,0.0003,2.364760160446167,-11.013334274291992,0.03977783024311066,,
303691,91.5,4137,19752,122.09283308999998,73,-0.1903306245803833,303590,0.0003,3.1425256729125977,-10.732036590576172,0.039152998477220535,,
303928,89.5,4140,19756,119.09476174999998,73,2.442213535308838,303827,0.0003,2.981902599334717,-11.046996116638184,0.04020991921424866,,
304270,89.18,4144,19760,118.74958385999999,73,-1.0950560569763184,304169,0.0003,3.3929643630981445,-10.88990592956543,0.041077397763729095,,
304613,88.8,4149,19764,118.41683411,73,1.028062343597412,304512,0.0003,2.927002429962158,-11.376607894897461,0.04019707068800926,,
304821,87.94,4152,19768,116.86724987000001,73,-1.2813032865524292,304720,0.0003,3.2249035835266113,-10.466955184936523,0.04045242443680763,,
305000,,,,,,-0.7643210887908936,304899,0.0003,3.7145793437957764,-10.811229705810547,0.04053128883242607,79.75,115.87212693803012
305200,89.25,4161,19772,118.56368993000002,73,0.4552973210811615,305099,0.0003,2.740334987640381,-11.197479248046875,0.040682412683963776,,
305552,90.56,4165,19776,120.36417060999999,73,-0.26640766859054565,305451,0.0003,3.3217577934265137,-10.827072143554688,0.04086659476161003,,
305853,91.08,4170,19780,121.16323809,73,-1.2475719451904297,305752,0.0003,3.533945322036743,-10.345672607421875,0.04041043296456337,,
306212,90.67,4175,19784,120.75519285000001,73,-0.7728230953216553,306111,0.0003,2.8520805835723877,-10.674271583557129,0.04030023142695427,,
306448,90.94,4178,19788,121.00127726,73,1.8405628204345703,306347,0.0003,3.625584125518799,-11.315814971923828,0.04069719836115837,,
306781,91.96,4182,19792,122.35496979999999,73,0.29815518856048584,306680,0.0003,3.7030258178710938,-11.424503326416016,0.04078758507966995,,
307033,92.1,4186,19796,122.19752933999999,73,-1.5023345947265625,306932,0.0003,3.5576415061950684,-10.69822883605957,0.04137890040874481,,
