time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
14508,129,222722,19.46932201385498,9.82,6.0519830915662975,1722,222774,0.6986560499999999,0.001,,
14512,129,222759,21.521191120147705,9.76,7.894367165035671,1722,222811,0.71667681,0.001,,
14516,129,222797,22.229868698120118,9.71,6.270609188079834,1723,222849,0.5093263299999998,0.001,,
14520,129,222839,23.480195236206054,9.76,5.84797984903509,1723,222891,0.5423409399999999,0.001,,
14524,129,222878,22.12678451538086,9.74,5.134972882270813,1723,222930,0.6410927799999999,0.001,,
14528,129,222916,23.267944717407225,9.71,7.853237581253052,1723,222967,0.70472858,0.001,,
14532,129,222954,20.660204696655274,9.72,7.707899332046509,1724,223006,0.7559064699999999,0.001,,
14536,129,222995,21.444670104980467,9.76,7.242181214419278,1724,223049,0.7799719800000001,0.001,,
14540,129,223032,22.621360778808594,9.71,7.250291930304633,1724,223084,0.67856156,0.001,,
14544,129,223070,22.006969451904297,9.71,7.696095967292786,1725,223122,0.73527016,0.001,,
14548,129,223110,22.43267885843913,9.74,6.967583119869232,1725,223165,0.8544638400000001,0.001,,
14552,129,223149,21.207125663757324,9.66,7.323110044002533,1725,223202,0.7531442299999999,0.001,,
14556,129,223191,22.02434253692627,9.71,6.214743084377712,1725,223244,0.7931097799999998,0.001,,
14560,129,224223,21.456945419311523,19.65,5.421239519119263,1733,224275,-5.97382438,0.001,,
14564,129,224263,24.018827438354492,19.67,7.054283989800347,1733,224316,-5.84374703,0.001,,
14568,129,224298,22.045682907104492,19.62,6.66155731678009,1733,224350,-5.861947460000001,0.001,,
14572,129,224333,23.092307090759277,19.7,6.205155253410339,1733,224396,-5.866498590000001,0.001,,
14576,129,224382,22.488898849487306,19.66,6.1643134752909345,1734,224435,-5.96114263,0.001,,
14580,129,224420,20.801100540161134,19.66,6.7931186887953015,1734,224472,-6.0183855600000005,0.001,,
14584,129,224458,20.933713912963867,19.66,6.961947393417359,1734,224510,-6.299343930000001,0.001,,
14588,129,224496,19.349806785583496,19.67,6.656440734863281,1735,224549,-6.277953849999999,0.001,,
14592,129,224532,24.089626789093018,19.69,6.6893150806427,1735,224586,-6.268061020000001,0.001,,
14596,129,224573,23.357229232788086,19.7,6.290202487598766,1735,224626,-6.4499271600000005,0.001,,
14600,129,224611,23.075302124023438,19.72,5.707208580440945,1735,224667,-6.515093160000001,0.001,,
14604,129,224653,24.077441787719728,19.71,6.779099178314209,1736,224705,-6.6087523200000025,0.001,,
14608,129,224691,19.673978805541992,19.76,6.494967373934659,1736,224750,-6.702949110000002,0.001,,
14612,129,224736,22.616860961914064,19.81,5.838135766983032,1736,224792,-6.665826440000001,0.001,,
14616,129,224778,23.635256576538087,19.84,6.904376930660671,1736,224833,-6.6687340200000005,0.001,,
14620,129,224817,23.979196548461914,19.8,8.089686605665419,1737,224871,-6.726546230000001,0.001,,
14624,129,224860,21.324006652832033,19.82,7.1609711170196535,1737,224912,-6.684291930000003,0.001,,
14628,129,224901,20.639470100402832,19.86,6.445233345031738,1737,224953,-6.654719000000001,0.001,,
14632,129,224940,23.33657760620117,19.86,5.4761090755462645,1738,224992,-6.70639454,0.001,,
,,224949,24.777794361114502,,7.444125970204671,,225000,,0.001,9.7,0.9980981178581715
14636,129,224980,20.57313652038574,19.84,6.598810291290283,1738,225033,-6.795796220000001,0.001,,
14640,129,225019,20.10632085800171,19.88,6.905336380004883,1738,225072,-6.70254551,0.001,,
14644,129,225058,20.95921096801758,19.88,7.62782301902771,1739,225110,-6.706114399999999,0.001,,
14648,129,225095,24.341993808746338,19.83,5.900644726223415,1739,225148,-6.79642958,0.001,,
14652,129,225132,22.115689849853517,19.82,8.036655235290528,1739,225184,-6.713691439999999,0.001,,
14656,129,225170,21.138033866882324,19.79,7.398651552200318,1739,225223,-6.743414359999999,0.001,,
14660,129,225212,23.47593053181966,9.91,7.9976431239735,1740,225266,0.02833600000000003,0.001,,
14664,129,225261,18.813883304595947,10.0,7.0875731574164496,1740,225316,-0.07138218,0.001,,
14668,129,225302,21.02439308166504,10.05,6.489243533876207,1740,225355,0.03432821000000008,0.001,,
14672,129,225342,23.54968681335449,9.98,8.631253910064697,1741,225394,-0.11387564999999998,0.001,,
14676,129,225378,20.997050285339355,9.98,7.816341578960419,1741,225433,-0.22418130000000003,0.001,,
14680,129,225420,21.60815315246582,10.02,6.468849611282349,1741,225474,-0.2176383199999999,0.001,,
14684,129,225458,23.500353622436524,10.02,5.753969616360134,1741,225512,0.02841707000000006,0.001,,
14688,129,225512,19.743611526489257,10.15,6.452953934669495,1742,225564,0.12647512000000005,0.001,,
14692,129,225552,23.040648460388184,10.19,5.618549953807484,1742,225605,0.22611059000000008,0.001,,
14696,129,225589,22.2305965423584,10.15,8.284292380015055,1742,225641,0.27655110000000005,0.001,,
14700,129,225627,22.32068748474121,10.12,6.554312705993652,1743,225679,0.38551718000000007,0.001,,
14704,129,225684,21.855798721313477,10.31,6.330632946707985,1743,225736,0.5975193900000001,0.001,,
14708,129,225722,22.6674503326416,10.27,6.998832750320434,1743,225777,0.6043079200000001,0.001,,
14712,129,225767,21.817136764526367,10.27,6.315683650970459,1744,225819,0.5604071700000001,0.001,,
14716,129,225810,21.683903884887695,10.29,6.150935649871826,1744,225862,0.7097031199999999,0.001,,
14720,129,225850,20.920142364501952,10.31,9.301913070678712,1744,225902,0.9121444999999998,0.001,,
14724,129,225889,20.658123779296876,10.3,7.503752795132724,1745,225942,0.9349767700000002,0.001,,
14728,129,225926,20.855259323120116,10.26,8.571633285946316,1745,225979,1.00134527,0.001,,
14732,129,225969,23.958713912963866,10.31,6.744626569747925,1745,226023,0.9129839100000002,0.001,,
14736,129,226013,18.59903564453125,10.34,7.787060403823853,1746,226067,0.93096741,0.001,,
14740,129,226059,21.591570445469447,10.39,8.1294698204313,1746,226111,0.9633401600000002,0.001,,
14744,129,226098,21.558676528930665,10.4,8.991505093044704,1746,226150,0.8355871100000002,0.001,,
14748,129,226135,22.32127285003662,10.4,8.756229135725233,1746,226188,0.85132872,0.001,,
14752,129,226173,24.72395133972168,10.43,5.6027416653103295,1747,226227,0.8448707800000002,0.001,,
14756,129,226212,19.87370185852051,10.41,7.75574074851142,1747,226264,0.73943698,0.001,,
14760,129,226251,22.94320297241211,10.38,6.695335427920024,1747,226304,0.7297607400000001,0.001,,
14764,129,226291,22.881927490234375,10.28,6.217639340294732,1748,226344,0.8208358400000002,0.001,,
14768,129,226331,22.80278968811035,10.28,7.372673797607422,1748,226383,0.7964768100000001,0.001,,
14772,129,226368,22.55854377746582,10.28,6.657260206010607,1748,226422,0.70144417,0.001,,
14776,129,226410,23.591735076904296,10.3,11.13611027929518,1748,226463,0.79511562,0.001,,
14780,129,226449,20.20793914794922,10.28,6.514464961157905,1749,226502,0.8862038,0.001,,
14784,129,226491,19.72473564147949,10.32,6.530523586273193,1749,226544,0.79812688,0.001,,
14788,129,226531,21.899283981323244,10.19,7.444737434387207,1749,226583,0.8447562399999999,0.001,,
14792,129,226569,22.3563871383667,10.17,6.587085935804579,1750,226622,0.8213987500000001,0.001,,
14796,129,226612,21.492716471354168,10.24,6.760345805775035,1750,226665,0.7845241500000002,0.001,,
14800,129,226658,21.165698793199326,10.31,8.307611094580757,1750,226710,0.67605689,0.001,,
14804,129,226694,21.37883644104004,10.1,10.051271014743381,1751,226746,0.52304762,0.001,,
14808,129,226734,22.27320957183838,10.09,7.441331603310325,1751,226786,0.6927647100000002,0.001,,
14812,129,226773,21.628054809570312,10.06,6.469010699879039,1751,226825,0.7414802700000002,0.001,,
14816,129,226811,22.70330696105957,10.05,6.588311585513028,1752,226867,0.7023055300000002,0.001,,
14820,129,226850,21.263504028320312,10.02,5.4144458174705505,1752,226904,0.5017371799999999,0.001,,
14824,129,226889,21.717284202575684,10.0,5.746718910005358,1752,226942,0.2540685999999999,0.001,,
14828,129,226970,23.48793258666992,10.42,6.800627522998386,1753,227021,0.04583725999999997,0.001,,
14832,129,227009,20.344746017456053,10.37,11.965952136299826,1753,227060,0.20145473000000003,0.001,,
14836,129,227047,22.265204620361327,10.34,6.501222372055054,1754,227101,0.13372945000000006,0.001,,
14840,129,227086,21.492972564697265,10.27,6.592930650711059,1754,227138,0.027426050000000063,0.001,,
14844,129,227124,22.741628646850586,10.27,7.28508186340332,1754,227177,0.12381363000000002,0.001,,
14848,129,227165,22.738957595825195,10.3,5.902341192418879,1754,227218,0.11436174000000003,0.001,,
14852,129,227205,21.67224998474121,10.3,6.857747316360474,1755,227257,0.22905847000000001,0.001,,
14856,129,227241,22.538902282714844,10.3,5.943895392947727,1755,227294,0.3139889199999999,0.001,,
14860,129,227278,23.853141021728515,10.3,6.279096550411648,1755,227334,0.23305011,0.001,,
14864,129,227320,23.952188873291014,10.28,8.77907133102417,1756,227372,0.05731579000000003,0.001,,
14868,129,227358,23.966704177856446,10.29,7.851586076948378,1756,227412,0.060076359999999995,0.001,,
14872,129,227398,20.2508602142334,10.29,6.1788224957206035,1756,227451,0.14118702,0.001,,
14876,129,227438,21.577943483988445,10.28,6.284759283065796,1756,227491,0.1824899200000001,0.001,,
14880,129,227475,23.377405643463135,10.26,7.111102759838104,1757,227528,0.15218775000000015,0.001,,
14884,129,227513,22.630058765411377,10.22,7.196671538882786,1757,227566,0.23333046000000018,0.001,,
14888,129,227553,24.91835308074951,10.23,7.877152740955353,1757,227606,0.12465523000000017,0.001,,
14892,129,227589,19.48389434814453,10.19,7.468127939436171,1758,227641,-0.0271490399999999,0.001,,
14896,129,227628,23.07664794921875,10.15,7.557750595940484,1758,227680,0.023887639999999998,0.001,,
14900,129,227667,23.58029251098633,10.11,5.346213054656983,1758,227721,0.09098538999999996,0.001,,
14904,129,227707,22.74947452545166,10.13,6.7345596419440374,1759,227759,0.11583432999999997,0.001,,
14908,129,227745,21.552040576934814,10.11,6.113892661200629,1759,227797,0.021774310000000015,0.001,,
14912,129,227783,21.527473068237306,10.11,6.469253158569336,1759,227836,0.06153171000000003,0.001,,
14916,129,227847,21.365543365478516,10.34,6.317563986778259,1760,227901,-0.18984841000000002,0.001,,
14920,129,227889,21.832797050476074,10.37,6.220347139570448,1760,227941,-0.33436515,0.001,,
14924,129,227926,22.930789947509766,10.36,7.572910043928358,1761,227978,-0.23964462999999994,0.001,,
14928,129,227963,22.29135227203369,9.95,7.194908751381768,1761,228016,-0.07456455,0.001,,
14932,129,228004,24.226265907287598,9.98,6.516994606364857,1761,228058,0.046714260000000035,0.001,,
14936,129,228094,20.278443566684064,10.57,6.218402151403756,1762,228158,-0.3786064999999999,0.001,,
14940,129,228143,23.845809936523438,10.57,5.263580613666111,1762,228195,-0.4735963499999999,0.001,,
14944,129,228180,18.263858032226562,10.55,5.91586881213718,1763,228232,-0.5518407099999999,0.001,,
14948,129,228219,23.625113677978515,10.73,6.12797737121582,1763,228291,-0.72484075,0.001,,
14952,129,228284,22.768567721048992,10.79,7.085451429540461,1763,228336,-1.0780024500000003,0.001,,
14956,129,228323,24.43337478637695,10.83,7.546476650238037,1764,228377,-1.11113166,0.001,,
14960,129,228366,21.11400909423828,10.84,7.43171272277832,1764,228418,-0.97668732,0.001,,
14964,129,228406,22.009900283813476,10.86,6.0806066513061525,1764,228458,-0.8564604899999998,0.001,,
14968,129,228442,19.716005325317383,10.82,6.55638313293457,1765,228494,-0.9153618499999997,0.001,,
14972,129,228481,22.44586181640625,10.83,9.584303590986464,1765,228534,-0.9540447600000002,0.001,,
14976,129,228518,19.768679046630858,10.79,6.511756896972656,1765,228570,-1.0925932299999999,0.001,,
14980,129,228554,19.56678524017334,10.78,6.2502701547410755,1766,228606,-1.1151730199999996,0.001,,
14984,129,228590,22.158871459960938,10.78,6.65199973848131,1766,228644,-1.1931652799999999,0.001,,
14988,129,228629,21.93344736099243,10.76,6.452439732021755,1766,228682,-1.2074980899999996,0.001,,
14992,129,228666,22.166915702819825,10.76,5.44807407591078,1767,228717,-1.1398715599999998,0.001,,
14996,129,228704,21.437690099080402,10.78,5.007653366435658,1767,228758,-1.08281482,0.001,,
15000,129,228744,21.560955429077147,10.75,6.574233505460951,1767,228796,-1.2918097400000002,0.001,,
15004,129,228821,24.346977615356444,11.14,5.8958220958709715,1768,228873,-1.2261757899999999,0.001,,
15008,129,228858,22.332334136962892,11.15,7.091198550330268,1768,228912,-1.22161651,0.001,,
15012,129,228896,19.969673538208006,11.13,6.193694723976983,1768,228949,-1.4018387099999998,0.001,,
15016,129,228933,21.447608470916748,10.85,6.174929724799262,1769,228986,-1.11593297,0.001,,
15020,129,228973,19.67862606048584,10.84,6.923391289181179,1769,229025,-0.9062861299999999,0.001,,
15024,129,229010,21.374535369873048,10.84,6.147012710571289,1769,229062,-0.9547417200000001,0.001,,
15028,129,229047,22.777371883392334,10.83,6.9040033552381725,1770,229099,-1.0041822299999996,0.001,,
15032,129,229104,23.13203477859497,10.99,5.264707673679698,1770,229157,-1.3345090299999998,0.001,,
15036,129,229141,18.896224975585938,10.35,7.381955199771458,1770,229193,-0.8474654799999999,0.001,,
15040,129,229180,20.754815419514973,10.38,6.073764020746404,1771,229233,-0.7489070999999998,0.001,,
15044,129,229217,23.422239780426025,10.37,6.5551905035972595,1771,229269,-0.7671028599999999,0.001,,
15048,129,229256,21.7577880859375,10.17,5.785971191194323,1771,229308,-0.54762449,0.001,,
15052,129,229294,20.158893203735353,10.1,5.919781075583564,1772,229346,-0.34749901,0.001,,
15056,129,229334,18.031223678588866,10.09,7.170119815402561,1772,229386,-0.2912313900000001,0.001,,
15060,129,229372,22.612843704223632,10.06,6.089471435546875,1772,229424,-0.44281117000000003,0.001,,
15064,129,229409,21.361940383911133,10.03,6.080802864498562,1772,229461,-0.60451616,0.001,,
15068,129,229449,19.50028877258301,10.06,5.838765811920166,1773,229500,-0.5154723600000001,0.001,,
15072,129,229485,20.929914474487305,10.03,8.393702268600464,1773,229537,-0.59504794,0.001,,
15076,129,229521,20.285818099975586,10.02,5.753646373748779,1773,229572,-0.60684715,0.001,,
15080,129,229558,21.646694564819335,10.04,6.624143812391493,1774,229610,-0.5533033500000001,0.001,,
15084,129,229596,23.71782684326172,10.04,6.587844967842102,1774,229648,-0.5903554100000001,0.001,,
15088,129,229634,22.800758997599285,10.03,5.464377186515114,1774,229685,-0.5313593,0.001,,
15092,129,229670,20.305111694335938,10.05,6.420232746336195,1775,229722,-0.52173386,0.001,,
15096,129,229709,20.42652988433838,10.04,5.418764697180854,1775,229762,-0.5730690300000001,0.001,,
15100,129,229746,22.603395462036133,10.03,5.919490920172797,1775,229799,-0.4486880000000001,0.001,,
15104,129,229784,20.66937675476074,9.64,6.181330633163452,1776,229837,-0.5003646600000001,0.001,,
15108,129,229820,21.90256690979004,9.61,5.930681546529134,1776,229873,-0.49933737000000006,0.001,,
15112,129,229857,20.108390426635744,9.61,6.5587732791900635,1776,229910,-0.43499032,0.001,,
15116,129,229895,20.92567014694214,9.61,6.500526534186469,1776,229947,-0.4280452600000001,0.001,,
15120,129,229931,21.619715690612793,9.58,7.720895661248101,1777,229983,-0.42929169,0.001,,
,,229949,20.5660982131958,,5.998497221204969,,230000,,0.001,9.4,0.11686391159892082
15124,129,229966,21.105509185791014,9.56,6.738195154401991,1777,230018,-0.44966901,0.001,,
15128,129,230004,19.208860015869142,9.57,6.190636396408081,1778,230056,-0.4237850899999999,0.001,,
15132,129,230040,21.387855529785156,9.38,5.353657907909817,1778,230095,-0.26118505999999997,0.001,,
15136,129,230082,23.885459899902344,9.43,5.260716891288757,1779,230136,-0.32046011999999996,0.001,,
15140,129,230124,20.732470321655274,9.45,5.918206739425659,1779,230178,-0.31476156999999994,0.001,,
15144,129,230167,20.961635971069335,9.5,4.984234419735995,1779,230219,-0.23380276000000003,0.001,,
15148,129,230204,19.585180282592773,9.48,5.531786574257745,1780,230256,-0.31734693999999997,0.001,,
15152,129,230242,18.830778121948242,9.48,6.213964462280273,1780,230294,-0.25928207000000003,0.001,,
15156,129,230279,23.466510391235353,9.48,7.305823230743409,1780,230334,-0.16422528,0.001,,
15160,129,230345,19.386000156402588,9.72,5.977451271480984,1781,230396,-0.29161335,0.001,,
15164,129,230382,18.497347259521483,9.75,5.173030257225037,1781,230436,-0.10334526000000001,0.001,,
15168,129,230422,22.263076400756837,9.74,5.583169603347779,1781,230474,-0.16197963999999998,0.001,,
15172,129,230471,21.696308612823486,9.87,5.984908077451918,1781,230524,-0.12104722000000001,0.001,,
15176,129,230510,21.196012115478517,9.91,6.990865230560303,1782,230563,-0.05467758999999996,0.001,,
15180,129,230549,20.814925384521484,9.92,7.165865635871887,1782,230602,-0.10656324999999996,0.001,,
15184,129,230588,23.306940841674805,9.93,5.171836800045437,1782,230641,-0.016008659999999987,0.001,,
15188,129,230627,21.098416328430176,9.94,5.302780071894328,1782,230679,-0.16018787000000004,0.001,,
15192,129,230698,21.13839683532715,10.29,6.580407047271729,1783,230751,-0.3618856,0.001,,
15196,129,230736,19.6307315826416,10.26,9.954821639590794,1783,230788,-0.3010930399999999,0.001,,
15200,129,230773,20.72039222717285,10.27,5.542091422610813,1783,230826,-0.3265606099999999,0.001,,
15204,129,230815,19.915066528320313,10.29,7.46416070244529,1784,230866,-0.37696109,0.001,,
15208,129,230852,19.171781539916992,10.32,6.085040950775147,1784,230905,-0.34689886999999997,0.001,,
15212,129,230891,24.552031993865967,10.33,5.98795731862386,1784,230943,-0.3186688200000001,0.001,,
15216,129,230930,20.334778785705566,10.35,5.389806378971446,1785,230982,-0.44587526,0.001,,
15220,129,230968,21.73410835266113,10.38,5.645143191019694,1785,231021,-0.3445128299999998,0.001,,
15224,129,231008,19.17732925415039,10.42,6.092138504981994,1785,231060,-0.3809363299999999,0.001,,
