time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
688258,113,313.55,6071,4396,594.79923893,111954.77271468996,0.001,-2335.375217437744,688038,,
688654,113,292.15,6074,4400,558.4060954200002,73860.84279983108,0.001,-2392.9400068010605,688538,,
689047,113,275.95,6076,4404,530.45720397,80008.73780924479,0.001,-2395.760137939453,688885,,
689443,113,249.39,6078,4408,491.94764561999995,101849.19793336005,0.001,-2336.1840546706626,689225,,
690000,,,,,,92758.23416466346,0.001,-2375.947335379464,689788,477.8052080065012,178.0
690054,113,223.81,6084,4412,459.7586306399999,,,,,,
690266,113,213.77,6086,4416,444.09415024000003,110786.96903935185,0.001,-2368.712384905134,690146,,
690537,113,203.32,6087,4420,428.32435806,102454.79484953704,0.001,-2342.1250610351562,690260,,
690880,113,204.04,6089,4424,432.1016082099998,64150.96498842593,0.001,-2194.722385951451,690662,,
691263,113,202.11,6091,4428,432.75486019,113995.20608836207,0.001,-2215.1028564453127,690880,,
691507,113,199.28,6094,4432,426.62616687999997,68220.15983072917,0.001,-2212.871592203776,691386,,
691772,113,195.38,6096,4436,421.66424547,81593.86058728448,0.001,-2241.1077179305853,691656,,
692070,113,180.05,6097,4440,397.16419390000004,71592.96883089867,0.001,-2212.27335030692,691905,,
692500,,,,,,76698.94262276786,0.001,-2190.472552212802,692292,389.16757705807686,151.05
692641,113,180.89,6103,4444,403.16735538999995,86853.24964904785,0.001,-2123.7453746795654,692420,,
693182,113,182.29,6107,4448,409.90396799000007,74330.10162984914,0.001,-2072.315924657534,692982,,
693591,113,181.52,6110,4452,410.81865931,75745.99144071691,0.001,-2099.3966782513785,693411,,
694054,113,179.02,6113,4456,408.5606814,74693.67071695243,0.001,-2050.9522854989036,693838,,
694501,113,177.98,6116,4460,409.14536746000005,73788.958984375,0.001,-1984.7158044885707,694291,,
694858,113,176.66,6118,4464,408.86291346999997,63966.684407552086,0.001,-1969.863057454427,694662,,
695000,,,,,,61934.85859754247,0.001,-1926.7642188439002,694870,286.1051580667496,146.5
695138,113,166.71,6122,4468,389.77832906,68666.38746995192,0.001,-1925.227285531851,695003,,
696454,113,147.88,6125,4472,342.85054052,61965.87347274436,0.001,-1933.4824833690673,695363,,
697322,113,137.8,6132,4476,319.51905123,47171.891015625,0.001,-1781.046621469351,696470,,
697500,,,,,,49535.14829799107,0.001,-1723.6522972470239,697273,219.1918601267971,143.6
698386,113,126.03,6144,4480,293.37437383,52091.13627518315,0.001,-1700.891732586625,698241,,
698589,113,121.24,6145,4484,277.894498,52024.60166015625,0.001,-1692.7339660644532,698403,,
699045,113,119.29,6146,4488,267.41473732000003,46807.49489182692,0.001,-1655.9014751727764,698629,,
699526,113,116.68,6150,4492,257.02061125,44746.86201845366,0.001,-1564.619921454068,699262,,
700000,,,,,,40364.11753683943,0.001,-1531.593017578125,699655,379.9366921246052,163.9
700559,113,123.01,6159,4496,271.32955825,43189.24155787418,0.001,-1498.9087322034334,700415,,
700961,113,123.07,6161,4500,270.23079541,37111.48378208705,0.001,-1441.5254778180804,700758,,
701140,113,120.93,6162,4504,262.96527673,38622.63427734375,0.001,-1471.7266845703125,701001,,
701414,113,119.71,6164,4508,257.56621521,45594.39619791666,0.001,-1362.9991904810856,701212,,
701706,113,116.52,6165,4512,247.63483333999997,40045.454176682695,0.001,-1314.7960205078125,701504,,
701932,113,116.66,6167,4516,245.92931375999996,39321.37201605903,0.001,-1373.7599283854167,701796,,
702270,113,117.33,6170,4520,245.70192588999998,39854.18083190918,0.001,-1328.1859607696533,702133,,
702500,,,,,,37454.6632421875,0.001,-1288.0103967285156,702388,227.41636508405207,102.6
702590,113,117.1,6173,4524,244.24487423000002,,,,,,
703069,113,118.06,6176,4528,242.87609439,45146.00652711004,0.001,-1210.675462393925,702855,,
703391,113,118.84,6178,4532,242.98738906999998,39061.126403808594,0.001,-1218.3111381530762,703185,,
703835,113,120.63,6180,4536,246.63284992000004,43277.96513580607,0.001,-1170.304261405513,703615,,
704341,113,122.71,6183,4540,250.95443172000003,44169.6183013916,0.001,-1063.4118022918701,704130,,
704830,113,121.89,6186,4544,247.84763798999995,39749.79425413996,0.001,-1066.156292414261,704610,,
705000,,,,,,42906.27972597064,0.001,-1037.364307750355,704871,273.56127608418467,124.1
705329,113,121.47,6191,4548,245.52534122999998,41938.41303710938,0.001,-989.8964721679688,705107,,
705843,113,122.52,6194,4552,248.33242950999997,35996.1066694416,0.001,-916.8992149478099,705632,,
706326,113,122.72,6197,4556,248.82104073000002,37856.620776367185,0.001,-915.2811665852864,706107,,
706815,114,123.14,6199,4560,249.85639472,32241.443277994793,0.001,-841.2553285540956,706592,,
707300,114,124.42,6202,4564,253.08744036000004,33994.81396484375,0.001,-839.1317531779661,707078,,
707500,,,,,,33894.7022530692,0.001,-841.9201572963169,707321,238.51605321466923,110.35
707732,114,125.94,6207,4568,256.97752309,31681.84716796875,0.001,-827.1397290499705,707531,,
708167,114,117.13,6210,4572,241.08477746,39132.750426136365,0.001,-804.0158291903409,707958,,
708602,114,112.8,6212,4576,233.86815321999998,29378.716724833503,0.001,-766.4361582271388,708370,,
709000,114,106.14,6215,4580,214.85223268,25266.89965032762,0.001,-706.7209827053931,708868,,
709285,114,106.96,6216,4584,217.79841553999995,26544.8989058514,0.001,-696.3547705825495,709153,,
709450,114,104.05,6217,4588,213.71601627999996,26994.851443407013,0.001,-631.0143249511718,709317,,
709769,114,102.43,6219,4592,211.03314884999992,26797.565380859374,0.001,-700.3883972167969,709567,,
710000,,,,,,24345.56322079613,0.001,-661.3418317522321,709869,81.75860923230648,44.45
710000,114,94.41,6222,4596,192.58920847000005,,,,,,
710209,114,92.48,6223,4600,188.08955339,29487.654157366072,0.001,-636.2394263857886,710053,,
710546,114,94.06,6224,4604,193.77490987000002,29715.493517287236,0.001,-585.2333406488946,710335,,
710947,114,95.33,6227,4608,198.70608471000003,23513.16470703125,0.001,-554.4820837402344,710763,,
711350,114,96.44,6229,4612,201.35625339,24590.453089488637,0.001,-550.0939114657315,711161,,
711728,114,97.96,6232,4616,206.80161206,23059.67843662219,0.001,-528.1068155924479,711534,,
712133,114,98.63,6234,4620,209.32268927000004,22112.724916294643,0.001,-495.60320353957843,711944,,
712500,,,,,,23146.436496057242,0.001,-455.4366175813495,712377,279.886065992713,125.3
712590,114,100.0,6239,4624,212.19518076,,,,,,
712910,114,98.41,6240,4628,209.58020331999995,22631.76621685606,0.001,-473.9902329878374,712695,,
713354,114,99.63,6243,4632,212.98478115000006,23736.932481032152,0.001,-426.4096362774189,713154,,
713780,114,99.45,6245,4636,212.12547117999998,21784.25901825574,0.001,-419.43378713179607,713551,,
714170,114,98.29,6248,4640,208.98172842999998,22933.767896569294,0.001,-362.1196292379628,713979,,
714592,114,97.62,6250,4644,206.95124404999996,19306.06657918294,0.001,-343.72528076171875,714404,,
714977,114,96.48,6253,4648,204.10586777999998,18358.370538651317,0.001,-326.016396522522,714794,,
715000,,,,,,20184.04976222826,0.001,-334.16956594715947,714886,200.95408048927783,94.7
715282,114,94.39,6256,4652,198.47741898,17293.987417912136,0.001,-301.5581357619342,715119,,
715648,114,93.22,6258,4656,195.51290126999996,15672.284094769022,0.001,-288.4740975421408,715429,,
715936,114,91.21,6260,4660,190.32431196999997,16343.48576171875,0.001,-268.1865519473427,715774,,
716185,114,88.85,6261,4664,184.21187141000001,16082.800359987745,0.001,-260.94021665132965,716016,,
716464,114,87.32,6263,4668,180.0513443,16120.887576372195,0.001,-247.99988731971155,716322,,
716765,114,85.98,6265,4672,176.40759724,14623.826014200846,0.001,-239.8900498946508,716599,,
717084,114,84.82,6267,4676,173.79863338000004,13693.104195926966,0.001,-229.2467854239724,716915,,
717421,114,84.21,6269,4680,171.94213530000005,13483.291637541119,0.001,-214.61142174402872,717240,,
717500,,,,,,11685.882828776043,0.001,-215.50833028157552,717330,197.9998897254467,96.05
717742,114,84.57,6272,4684,172.39525852999998,11518.194139356738,0.001,-200.72711201203174,717576,,
718059,114,86.09,6274,4688,175.36729025999998,11632.01254272461,0.001,-184.492848777771,717891,,
718367,114,85.98,6276,4692,174.68209262000005,10828.786331979853,0.001,-164.2037867997822,718197,,
718672,114,86.72,6278,4696,176.12099481,10665.963847392315,0.001,-142.41736973942938,718506,,
718974,114,87.65,6280,4700,178.04083830999997,10102.542942356418,0.001,-131.10253062119355,718804,,
719298,114,87.52,6282,4704,177.48359208999997,9250.863475310496,0.001,-121.03783543904622,719131,,
719640,114,86.93,6284,4708,175.96054703999994,8903.755962171053,0.001,-105.25607353762577,719436,,
719951,114,86.01,6286,4712,173.37407513999997,8665.167715097403,0.001,-111.32819336339047,719779,,
720000,,,,,,8102.056863667052,0.001,-106.32635430010353,719860,174.4474369466305,88.25
720275,114,85.47,6289,4716,171.65558689999997,8038.782109127769,0.001,-92.75045517449959,720099,,
720595,114,84.62,6291,4720,169.34104777000002,7263.716483410494,0.001,-80.97590813985686,720424,,
720928,114,83.38,6293,4724,166.22559931,7356.486663818359,0.001,-76.01424506902694,720745,,
721255,114,83.45,6295,4728,166.08986674,6535.606044224331,0.001,-61.55259082998548,721081,,
721577,114,82.23,6297,4732,163.15310010000002,7268.290731309336,0.001,-68.29017813389117,721407,,
721902,114,81.22,6299,4736,160.39271792,6173.683853342563,0.001,-50.557820715010166,721732,,
722219,114,80.49,6301,4740,158.31377703000004,6618.530508066153,0.001,-43.455241065758926,722048,,
722500,,,,,,5707.294694230363,0.001,-44.38152960184458,722354,145.72163133025168,75.3
722523,114,79.31,6305,4744,155.17932259,,,,,,
722749,114,77.72,6306,4748,151.3726713,6072.174411939538,0.001,-71.70302477749911,722607,,
722982,114,77.0,6308,4752,149.77586429000002,5389.442752414279,0.001,-42.6426100730896,722839,,
723167,114,75.19,6309,4756,145.63491525999999,5029.671608664773,0.001,-47.36251295038632,723020,,
723377,114,74.41,6310,4760,143.975946,4730.381058304398,0.001,-39.76340570493981,723233,,
723556,114,73.71,6311,4764,142.57736392999996,4971.616043390012,0.001,-53.1205690915768,723412,,
723790,114,73.26,6313,4768,141.66998322999999,5821.681658063616,0.001,-43.00473288127354,723650,,
723958,114,71.93,6314,4772,138.97689443000002,4745.357870296556,0.001,-21.795724623203277,723818,,
724141,114,70.57,6315,4776,136.07165025999998,4869.637233664773,0.001,-40.196220556894936,723995,,
724336,114,69.15,6316,4780,133.01522315,4999.070460359815,0.001,-38.63184725301606,724193,,
724536,114,67.94,6317,4784,130.39803337,4576.885359221814,0.001,-39.257925084233285,724397,,
724800,114,67.41,6319,4788,129.33161952999998,4722.767564561632,0.001,-36.39545544816388,724636,,
725000,,,,,,4499.027700195313,0.001,-35.926578741073605,724859,97.80871660113334,53.05
725000,114,66.33,6321,4792,127.14253706,,,,,,
725224,114,65.52,6322,4796,125.39818468,4178.301948242188,0.001,-30.206486930847166,725084,,
725418,114,64.44,6323,4800,123.20827455999999,3899.2273457845054,0.001,-44.58988753954569,725279,,
725646,114,63.48,6324,4804,121.18273796000001,4185.100267597273,0.001,-32.46736772537231,725479,,
725909,114,62.69,6326,4808,119.26492918000002,3695.2798398774244,0.001,-44.61534386667712,725762,,
726247,114,62.96,6328,4812,119.65698887999999,4034.548671392747,0.001,-35.81685011852078,726054,,
726596,114,63.21,6330,4816,119.94689666999999,3758.5185617846114,0.001,-27.475095929101457,726419,,
726948,114,63.53,6332,4820,120.19569637999999,3498.146012190934,0.001,-26.637807010942034,726775,,
727266,114,63.38,6334,4824,119.46619764,3899.6776826746323,0.001,-23.443022752092,727099,,
727500,,,,,,3223.9600390625,0.001,-16.46607336558794,727408,141.40605381727218,77.1
727583,114,63.28,6337,4828,118.76713588000001,,,,,,
727860,114,62.83,6338,4832,116.83914312,3325.266096379207,0.001,-11.260401889681816,727705,,
728086,114,61.84,6340,4836,113.8749555,3330.2112615411934,0.001,-24.900338073926314,727932,,
728380,114,61.61,6341,4840,112.27966015000001,3183.211026278409,0.001,-18.056116025072313,728209,,
728752,114,62.29,6343,4844,112.41918289000002,3333.8938564724394,0.001,-12.669207028630707,728585,,
729216,114,64.67,6345,4848,115.72463522,3132.3075250119578,0.001,-12.85976482662436,729023,,
729652,114,66.7,6348,4852,118.65285420000001,2947.208070234819,0.001,-7.740914260799235,729481,,
729944,114,67.77,6349,4856,120.22640041999999,2801.9736215876437,0.001,-7.698913452237151,729809,,
730000,,,,,,2739.7089094682174,0.001,-1.9961415854367344,729853,159.85306630134582,85.25
730280,114,69.03,6352,4860,122.93826332999998,2831.461004083807,0.001,4.062748032180886,730103,,
730581,114,70.25,6354,4864,125.40827594000002,2736.1653878348216,0.001,9.755810695035118,730445,,
730947,114,71.57,6356,4868,127.93180748,2488.982230570779,0.001,14.336665146386446,730809,,
731186,115,72.28,6357,4872,128.84292191,2545.560371681496,0.001,12.984151681264242,731059,,
731452,115,73.11,6359,4876,129.89898048999999,2537.4850891113283,0.001,12.156080090999604,731320,,
731726,115,73.9,6361,4880,130.59864969999998,2397.082034156436,0.001,9.936425868953977,731593,,
732500,,,,,,2528.793021407782,0.001,9.967002648573656,731686,250.58851296454668,242.55
732861,115,83.25,6371,4884,138.56851138,2755.1153419131324,0.001,12.370218742461432,732728,,
733047,115,82.47,6372,4888,136.02477894999998,3264.891531032986,0.001,-0.5255662419579246,732911,,
734553,115,95.53,6380,4892,148.00123627000002,2740.7306022644043,0.001,10.233838404063135,734373,,
734716,115,94.92,6381,4896,146.55349331000002,3435.2275539491234,0.001,2.025634793298585,734584,,
735000,,,,,,2958.8870667802526,0.001,5.381258961947068,734761,218.8783997952938,175.95
735369,115,99.51,6385,4900,151.30497788,,,,,,
736758,115,111.12,6394,4904,163.78742177,2905.1128687564797,0.001,-6.936186475458586,736349,,
737500,,,,,,2713.139024071823,0.001,-16.9399347791166,737327,417.5506175041199,331.1
738059,115,121.5,6406,4908,175.20109503,2810.7154607398274,0.001,-14.479511300662914,737658,,
739298,115,130.51,6414,4912,184.83520364999995,2489.7893458031144,0.001,-17.736568670650172,738912,,
740000,,,,,,2688.150149614383,0.001,-12.471172236178043,739820,401.7024619460106,302.1
740443,115,138.47,6426,4916,193.52626087000002,2715.389026479252,0.001,-11.737589459768252,740125,,
741500,115,145.52,6432,4920,201.39537255,2785.1141122286435,0.001,-8.198984501058938,741095,,
742500,,,,,,2707.685845908879,0.001,6.765022138192219,742263,435.934725689888,325.55
742683,115,154.17,6443,4924,211.44867693999996,,,,,,
744049,115,164.66,6450,4928,223.79155824,2286.724522295526,0.001,16.071371445311353,743508,,
745000,,,,,,2345.421732320414,0.001,34.56916658501876,744635,430.3104628622532,333.4
745107,115,172.47,6463,4932,232.61384249,,,,,,
745474,115,173.88,6466,4936,234.04853194999998,2106.0906037830173,0.001,33.18685056411085,745281,,
745839,115,174.59,6468,4940,234.30771780999996,2064.9273721883587,0.001,35.69275796678331,745649,,
746234,115,174.82,6470,4944,233.40381842,2067.982020359413,0.001,37.20078688976812,746039,,
746654,115,174.38,6473,4948,231.21336562,2030.5616760253906,0.001,32.56422223177823,746460,,
747088,115,174.36,6475,4952,229.46960267999998,2085.849061093088,0.001,31.970794200897217,746890,,
747500,,,,,,1867.5931091308594,0.001,34.132573001789595,747325,123.81397709548473,94.85
747510,115,175.66,6479,4956,229.87111461999996,,,,,,
747918,115,176.38,6482,4960,228.52011647,1891.9633968577666,0.001,34.8873015759038,747726,,
748322,115,177.41,6484,4964,227.99856025999998,2276.127695950595,0.001,26.504712895913556,748133,,
748920,115,179.73,6488,4968,228.59787867,1969.2409543124113,0.001,17.72776434367353,748729,,
749973,115,187.87,6493,4972,237.60084931999995,1760.164759970119,0.001,10.545588977888904,749562,,
750000,,,,,,1785.1529836654663,0.001,7.654669574322179,749882,453.3456723332405,390.55
751778,115,203.26,6511,4976,253.70653011999994,2037.5499271345727,0.001,-14.965821071171467,751412,,
752500,,,,,,1947.3089579634234,0.001,-18.443163259403548,751687,1051.0083733171225,981.2
754830,115,231.04,6538,4980,281.95663447000004,1753.5754876098633,0.001,-39.942196500301364,753739,,
755000,,,,,,1640.6332355957031,0.001,-51.56447356939316,754739,232.1909879610408,168.35
755600,115,227.39,6548,4984,280.24546588,1526.714259908657,0.001,-59.384527359008786,755312,,
755877,115,228.3,6550,4988,280.1287078,1614.9804000854492,0.001,-61.794455181468614,755700,,
756259,115,217.06,6553,4992,269.76359813000005,1686.2434968025455,0.001,-57.69914957682292,756135,,
756387,115,216.71,6554,4996,269.16279409,1738.958253922001,0.001,-56.75356229146322,756263,,
756512,115,211.43,6554,5000,262.87046429000003,1391.6157580960182,0.001,-58.68757311503092,756391,,
756643,115,198.85,6555,5004,248.24206185999995,1476.6813334147134,0.001,-62.1373171488444,756516,,
756764,115,187.05,6556,5008,233.92588733,1640.706455485026,0.001,-61.452796936035156,756643,,
756917,115,176.19,6556,5012,220.20275798999998,1667.2277998490767,0.001,-55.66263361330385,756793,,
757500,,,,,,1645.0422821044922,0.001,-55.439401030540466,756935,253.71616599857808,227.65
758026,115,175.83,6562,5016,217.12115676000002,,,,,,
759217,115,177.17,6573,5020,216.09257386999994,1414.488301208496,0.001,-52.96357440376282,759048,,
759438,115,167.55,6574,5024,203.43688104000003,1126.0402887517755,0.001,-51.1037431196733,759282,,
760000,,,,,,1373.855253872806,0.001,-46.81683718074452,759898,150.93875880837442,98.1
760089,115,160.4,6579,5028,195.64321665000003,,,,,,
760433,115,153.26,6581,5032,187.57603626,1478.2049303556744,0.001,-43.85884668429693,760264,,
