time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/loss,train/std,train/n_updates,eval/mean_ep_length,eval/mean_reward
,1760000,,,,,0.24560546875,-0.04563403255888261,0.0003,0.7377727925777435,282.8211193203926,0.2,-16.167105895280837,0.029473469,138.9401397705078,0.5496274828910828,8590,963.15,4826.751638358832
18311,1761280,96,813.22,860,4084.53350391,,,,,,,,,,,,,
18318,1763328,96,821.16,861,4124.77079898,0.257763671875,-0.06127932824892923,0.0003,0.9584522321820259,130.20979266166688,0.2,-16.171851658821105,0.026850453,33.240684509277344,0.5494915246963501,8600,,
,1765000,,,,,0.491455078125,-0.0741804314951878,0.0003,0.868535965681076,28.442356377840042,0.2,-16.172020787000655,0.09003265,5.032025337219238,0.5498313903808594,8610,990.3,4964.399916689098
18363,1765376,96,821.16,862,4124.4894827299995,,,,,,,,,,,,,
18371,1767424,96,812.91,863,4082.2176869699992,0.66494140625,-0.06573036719346419,0.0003,0.8640946596860886,12.734978745877743,0.2,-16.172410106658937,0.1842382,2.622734308242798,0.5487366318702698,8620,,
18378,1769472,96,817.18,864,4103.141455139999,0.364404296875,-0.03500718944123946,0.0003,0.7348006069660187,281.2707972407341,0.2,-16.141071599721908,0.036262505,203.8277587890625,0.5483140349388123,8630,,
,1770000,,,,,0.745068359375,-0.06342715990031138,0.0003,0.7300845682621002,6.4115287132561205,0.2,-16.13560480475426,0.30750895,1.8859857320785522,0.5484575629234314,8640,985.25,4942.140482418239
18423,1771520,96,819.86,865,4116.2341553999995,,,,,,,,,,,,,
18431,1773568,96,828.13,866,4157.783923959999,0.72255859375,-0.06973013556562364,0.0003,0.9167273417115211,3.397196486964822,0.2,-16.167187875509264,0.260353,0.6312863826751709,0.548949658870697,8650,,
,1775000,,,,,0.456298828125,-0.0409959013806656,0.0003,0.9663683883845806,14.13817764520645,0.2,-16.163565224409105,0.075140774,1.6186175346374512,0.5486844778060913,8660,984.3,4935.958406361938
18476,1775616,96,828.69,867,4160.07454029,,,,,,,,,,,,,
18483,1777664,96,832.39,868,4178.3264213,0.22783203125,-0.042630337018636055,0.0003,0.9001761972904205,87.40801719725133,0.2,-16.15722095966339,0.022691514,9.601750373840332,0.5487560629844666,8670,,
18491,1779712,96,832.39,869,4178.4694752899995,0.395654296875,-0.03146540215821005,0.0003,0.9149561747908592,26.935885871201755,0.2,-16.165716457366944,0.07681069,2.450408697128296,0.5491158366203308,8680,,
,1780000,,,,,0.689208984375,-0.05538317048631143,0.0003,0.7736106663942337,5.081037261337042,0.2,-16.180486369132996,0.2830656,2.4114437103271484,0.5491739511489868,8690,970.55,4869.06571662724
18536,1781760,96,822.85,870,4130.7258864,,,,,,,,,,,,,
18543,1783808,96,827.31,871,4153.70550633,0.40224609375,-0.04122386312810704,0.0003,0.9677929878234863,24.225559974834322,0.2,-16.178971284627913,0.043960176,6.326625823974609,0.5487178564071655,8700,,
,1785000,,,,,0.205615234375,-0.04624835168942809,0.0003,0.9558203294873238,82.69746265411376,0.2,-16.156562954187393,0.019343384,13.65372371673584,0.5482667088508606,8710,970.9,4862.959407931567
18587,1785856,96,823.51,872,4134.3050938,,,,,,,,,,,,,
18595,1787904,96,827.26,873,4152.54936901,0.442333984375,-0.03937715239007957,0.0003,0.9585023857653141,20.00849210396409,0.2,-16.13453853726387,0.08563778,2.698009967803955,0.5477278828620911,8720,,
18602,1789952,96,826.19,874,4146.92398992,0.3005859375,-0.040794278497924094,0.0003,0.8509202301502228,92.34738291203976,0.2,-16.117263269424438,0.035576485,6.403429985046387,0.5467977523803711,8730,,
,1790000,,,,,0.56904296875,-0.02495002009382006,0.0003,0.9290557652711868,30.3972426392138,0.2,-16.09388417005539,0.25598544,5.513675212860107,0.5465516448020935,8740,966.15,4836.659885777533
18647,1792000,96,835.14,875,4191.65217374,,,,,,,,,,,,,
18654,1794048,96,828.6,876,4158.143148679999,0.578759765625,-0.04675086548086256,0.0003,0.7639301121234894,14.448720952868461,0.2,-16.061136299371718,0.14002833,3.119581937789917,0.5450820922851562,8750,,
,1795000,,,,,0.304638671875,-0.04623048113426194,0.0003,0.9627337828278542,49.75858437716961,0.2,-16.02931254506111,0.025283178,6.663182735443115,0.5450807809829712,8760,981.05,4912.722943547368
18699,1796096,96,833.98,877,4184.91518993,,,,,,,,,,,,,
18706,1798144,96,829.64,878,4162.5723448300005,0.2681640625,-0.05584419437800534,0.0003,0.9220238104462624,95.9502984046936,0.2,-16.04164680838585,0.029026665,20.342912673950195,0.5456550121307373,8770,,
,1800000,,,,,0.239990234375,-0.05619609220302664,0.0003,0.9369169846177101,119.26640214920045,0.2,-16.05288972854614,0.025885604,27.448808670043945,0.545741081237793,8780,968.25,4844.636395423906
18752,1800192,95,820.09,879,4115.05964171,,,,,,,,,,,,,
18759,1802240,96,818.16,880,4105.122970159999,0.2818359375,-0.05111511071736459,0.0003,0.9486858323216438,85.21524079442024,0.2,-16.038292622566225,0.029210089,13.698461532592773,0.5446426272392273,8790,,
18766,1804288,96,819.75,881,4113.2554138899995,0.487060546875,-0.05007060127099976,0.0003,0.9792843945324421,25.05982912182808,0.2,-16.019210559129714,0.09304055,2.7826244831085205,0.5450016856193542,8800,,
,1805000,,,,,0.425830078125,-0.05542653677402996,0.0003,0.9298267662525177,38.21825982034206,0.2,-16.03115267753601,0.058803894,6.817397117614746,0.5451761484146118,8810,980.1,4908.636535060406
18810,1806336,96,816.31,882,4095.78491916,,,,,,,,,,,,,
18818,1808384,96,816.31,883,4095.5250424499995,0.367529296875,-0.05974621961941011,0.0003,0.9092601165175438,90.8159360408783,0.2,-16.020730859041215,0.047067538,13.457462310791016,0.544823944568634,8820,,
,1810000,,,,,0.7421875,-0.0642488839221187,0.0003,0.786149650812149,8.967404333502055,0.2,-15.999074944853783,0.30945444,1.6422241926193237,0.5437179803848267,8830,987.25,4943.448089534044
18866,1810432,95,816.31,884,4095.1131934199993,,,,,,,,,,,,,
18874,1812480,96,822.92,885,4127.966784989999,0.415966796875,-0.056574724748497826,0.0003,0.8591096103191376,67.48604479432106,0.2,-15.974413537979126,0.046259105,13.677356719970703,0.5435102581977844,8840,,
18881,1814528,96,822.92,886,4128.166754179999,0.580712890625,-0.041129691974492746,0.0003,0.9424881264567375,16.785861174017192,0.2,-15.949008384346962,0.15526806,4.240604877471924,0.5418806672096252,8850,,
,1815000,,,,,0.540283203125,-0.049211827584076676,0.0003,0.6899532675743103,32.39614169895649,0.2,-15.907133877277374,0.109576054,4.57273530960083,0.5414265990257263,8860,968.3,4850.854925832153
18926,1816576,95,822.92,887,4128.1834547299995,,,,,,,,,,,,,
18932,1818624,96,823.74,888,4132.45256828,0.661865234375,-0.011043609215994366,0.0003,0.9233036264777184,16.211719208955763,0.2,-15.905860954523087,0.44661355,1.7679096460342407,0.54194575548172,8870,,
,1820000,,,,,0.50400390625,-0.03610211535997223,0.0003,0.9281279221177101,75.43884400874376,0.2,-15.932384714484215,0.042081583,12.835407257080078,0.5419661402702332,8880,935.0,4695.606376264989
18975,1820672,95,823.44,889,4131.03914612,,,,,,,,,,,,,
18983,1822720,96,827.33,890,4150.327195260001,0.4287109375,-0.05191590251633897,0.0003,0.9691026378422976,33.64813468307257,0.2,-15.906428775191307,0.0708157,7.657891273498535,0.5407466292381287,8890,,
18990,1824768,96,830.03,891,4163.725119250001,0.785888671875,-0.0458473673556,0.0003,0.8777036741375923,4.333235540613532,0.2,-15.884036090970039,0.4981873,1.1298273801803589,0.5408341288566589,8900,,
,1825000,,,,,0.41064453125,-0.030423886314383707,0.0003,0.8789692670106888,63.39225970357656,0.2,-15.862766101956367,0.084490165,8.015185356140137,0.5405638813972473,8910,991.6,4977.341537692584
19037,1826816,95,822.3,892,4124.996810470001,,,,,,,,,,,,,
19045,1828864,96,825.59,893,4141.538769000001,0.259521484375,-0.04072237557265908,0.0003,0.7313008904457092,980.8142896354199,0.2,-15.848305663466453,0.028259456,325.7201843261719,0.5402836799621582,8920,,
,1830000,,,,,0.274951171875,-0.05239642759261187,0.0003,0.9536217525601387,47.73264745771885,0.2,-15.837853747606278,0.031693038,12.039621353149414,0.5401663184165955,8930,1000.0,5016.386352586746
19090,1830912,95,829.03,894,4158.670712919999,,,,,,,,,,,,,
19098,1832960,95,832.22,895,4174.77248848,0.737646484375,-0.05329785053327214,0.0003,0.872944787144661,3.8186206173151733,0.2,-15.820355266332626,0.3493641,1.3770265579223633,0.5393950343132019,8940,,
,1835000,,,,,0.807666015625,-0.03596333467867226,0.0003,0.7145597338676453,1.390243830997497,0.2,-15.887523606419563,0.5810921,0.2566576600074768,0.5427748560905457,8950,887.85,4445.629277790338
19140,1835008,95,841.36,896,4220.5276826399995,,,,,,,,,,,,,
19147,1837056,95,847.12,897,4249.08127794,0.6693359375,-0.05956498628365807,0.0003,0.738414078950882,1.7455188386142253,0.2,-15.901498821377754,0.26584354,0.2230503112077713,0.5420188903808594,8960,,
19154,1839104,96,849.47,898,4260.24639894,0.236376953125,-0.03651236750010867,0.0003,0.94063825532794,41.88391270637512,0.2,-15.878399762511254,0.017861148,7.044337749481201,0.5418435335159302,8970,,
,1840000,,,,,0.07255859375,-0.02918320931203198,0.0003,0.9054027572274208,172.15056772828103,0.2,-15.87568290233612,0.010784516,42.29780960083008,0.5419117212295532,8980,964.55,4829.024213196337
19199,1841152,95,849.32,899,4259.013392870001,,,,,,,,,,,,,
19206,1843200,95,845.86,900,4241.7694061,0.132470703125,-0.03920547754969448,0.0003,0.9580589383840561,60.67787071913481,0.2,-15.875441005825996,0.014850482,6.872807502746582,0.5418351292610168,8990,,
,1845000,,,,,0.157763671875,-0.036245994351338594,0.0003,0.8891916573047638,74.53933811038732,0.2,-15.871925354003906,0.019481322,6.217349052429199,0.5417599081993103,9000,965.15,4839.467420978099
19250,1845248,95,846.13,901,4242.84322971,,,,,,,,,,,,,
19258,1847296,95,837.11,902,4197.291360359999,0.506396484375,-0.019150875593186355,0.0003,0.9708669800311327,14.498121362924575,0.2,-15.86055138707161,0.11768645,1.0171273946762085,0.5413331985473633,9010,,
19265,1849344,95,826.44,903,4143.71117901,0.230126953125,-0.02995214656693861,0.0003,0.03784835338592529,1562.49322193861,0.2,-15.857249969244004,0.017031483,96.9989013671875,0.5414110422134399,9020,,
,1850000,,,,,0.099951171875,-0.03227679953852203,0.0003,0.8083370476961136,342.3102700471878,0.2,-15.860274860262871,0.012600837,16.552919387817383,0.5415101051330566,9030,809.6,4060.79234749265
19305,1851392,95,825.62,904,4140.12755958,,,,,,,,,,,,,
19311,1853440,95,808.99,905,4056.6818352300006,0.153759765625,-0.024180877872277053,0.0003,0.4351623058319092,588.3169566333294,0.2,-15.854673001170159,0.020887505,25.655296325683594,0.541122555732727,9040,,
,1855000,,,,,0.06953125,-0.02885617671709042,0.0003,0.8133701384067535,984.9001982212067,0.2,-15.843464732170105,0.010068068,413.605712890625,0.5410410761833191,9050,989.5,4964.69453630317
19357,1855488,95,808.99,906,4056.5433461600005,,,,,,,,,,,,,
19364,1857536,95,801.83,907,4020.6146867800003,0.241015625,-0.05360254750121385,0.0003,0.8107543587684631,76.45894486904145,0.2,-15.841555407643318,0.028107248,21.550025939941406,0.5408968329429626,9060,,
19372,1859584,95,798.88,908,4005.74293315,0.157666015625,-0.043353781092446295,0.0003,0.8133210390806198,763.4114443778992,0.2,-15.834047678112984,0.017285358,58.433837890625,0.5407659411430359,9070,,
,1860000,,,,,0.470263671875,-0.05408769460627809,0.0003,0.9058994650840759,39.220882061123845,0.2,-15.839243441820145,0.06830412,6.9790849685668945,0.5413698554039001,9080,958.4,4804.987532911264
19417,1861632,95,803.95,909,4030.8016761900003,,,,,,,,,,,,,
19424,1863680,95,806.5,910,4042.4794549000003,0.310693359375,-0.058134284807601945,0.0003,0.9083619192242622,143.0493789076805,0.2,-15.83800462782383,0.03186734,16.34192657470703,0.541048526763916,9090,,
,1865000,,,,,0.284814453125,-0.04478086153394543,0.0003,0.8925444558262825,116.13842223286629,0.2,-15.826758393645287,0.036119755,22.85112762451172,0.5406059622764587,9100,896.5,4494.872971781343
19466,1865728,95,801.22,911,4015.9025074900005,,,,,,,,,,,,,
19473,1867776,95,808.48,912,4052.0235481,0.434619140625,-0.0579117988498183,0.0003,0.897671677172184,121.64052324295044,0.2,-15.820246025919914,0.07850844,13.481705665588379,0.5409768223762512,9110,,
19480,1869824,95,804.62,913,4032.9014924299995,0.45439453125,-0.07221184594673105,0.0003,0.9677057266235352,51.18927747905254,0.2,-15.829579684138299,0.074308604,12.765793800354004,0.5411805510520935,9120,,
,1870000,,,,,0.4216796875,-0.058148664963664484,0.0003,0.9714191649109125,76.92087227106094,0.2,-15.825622457265855,0.05314623,14.869914054870605,0.5406553745269775,9130,998.8,5010.968823328289
19527,1871872,95,799.72,914,4008.734188430001,,,,,,,,,,,,,
19534,1873920,95,789.19,915,3955.9718023,0.537060546875,-0.058263515506405385,0.0003,0.9515555426478386,32.39404872655869,0.2,-15.821826314926147,0.11653292,9.092364311218262,0.5403773188591003,9140,,
,1875000,,,,,0.418212890625,-0.033188969257753345,0.0003,0.1186787486076355,2255.6821697950363,0.2,-15.789112502336502,0.029461373,1355.0091552734375,0.5399360060691833,9150,828.6,4153.7576781884245
19572,1875968,95,767.55,916,3847.8804330300004,,,,,,,,,,,,,
19580,1878016,95,758.94,917,3804.339876160001,0.222119140625,-0.048862467252183704,0.0003,0.7619712501764297,648.5737390637398,0.2,-15.774606981873513,0.024119327,60.71215057373047,0.5392088294029236,9160,,
,1880000,,,,,0.277880859375,-0.04887632670870516,0.0003,0.8184967339038849,1096.0755627393723,0.2,-15.740230152010918,0.028399432,58.399391174316406,0.5382204651832581,9170,945.85,4740.490973033011
19623,1880064,95,748.38,918,3751.22995298,,,,,,,,,,,,,
19630,1882112,95,725.91,919,3638.7441205,0.41416015625,-0.05630074183573015,0.0003,0.9158338233828545,192.3276472568512,0.2,-15.729733482003212,0.061929494,20.695571899414062,0.53837651014328,9180,,
19638,1884160,95,718.89,920,3603.757660240001,0.41884765625,-0.06771140123018995,0.0003,0.9553334787487984,177.00222935676575,0.2,-15.732988318800926,0.054534003,41.20269012451172,0.5383462309837341,9190,,
,1885000,,,,,0.39765625,-0.060052571914275175,0.0003,0.8806969821453094,507.46756012439727,0.2,-15.708864530920982,0.050863467,40.80300521850586,0.5377314686775208,9200,893.35,4475.453771810234
19681,1886208,95,717.41,921,3596.16791258,,,,,,,,,,,,,
19687,1888256,95,709.72,922,3557.718681400001,0.487939453125,-0.0540457274284563,0.0003,0.8543161153793335,149.12676852941513,0.2,-15.686017316579818,0.068783864,22.833105087280273,0.536935567855835,9210,,
,1890000,,,,,0.676318359375,-0.03558068696875125,0.0003,0.9509400241076946,47.43784734904766,0.2,-15.711623060703278,0.25913593,11.548304557800293,0.5390472412109375,9220,972.25,4878.365368521959
19731,1890304,95,709.87,923,3557.87920399,,,,,,,,,,,,,
19738,1892352,95,703.7,924,3526.6088809199996,0.55771484375,-0.033394445630256085,0.0003,0.7771523594856262,122.45466440320016,0.2,-15.73600155711174,0.09031249,17.964723587036133,0.5387779474258423,9230,,
19746,1894400,95,705.61,925,3536.25628708,0.418505859375,-0.06709282851079479,0.0003,0.9011290818452835,165.00284087657928,0.2,-15.728392603993417,0.05628681,23.157676696777344,0.5385611653327942,9240,,
,1895000,,,,,0.525537109375,-0.06710778551641852,0.0003,0.9664757288992405,75.84846528172493,0.2,-15.725892609357834,0.10251035,16.789752960205078,0.538612961769104,9250,942.65,4724.846462806314
19789,1896448,95,705.61,926,3536.19636544,,,,,,,,,,,,,
19797,1898496,95,713.43,927,3574.96809053,0.678076171875,-0.05203095620090607,0.0003,0.964416965842247,26.142658953368663,0.2,-15.687805107235908,0.2692279,5.068676948547363,0.5380406379699707,9260,,
,1900000,,,,,0.51259765625,-0.07943800130742602,0.0003,0.9213230609893799,93.20429651141167,0.2,-15.674630376696587,0.09222628,23.88791847229004,0.536779522895813,9270,950.65,4757.210957121477
19842,1900544,95,715.47,928,3584.9672932899994,,,,,,,,,,,,,
19848,1902592,95,715.47,929,3585.1123654599996,0.639697265625,-0.06577683619107119,0.0003,0.9798345658928156,31.292524895071985,0.2,-15.629724749922753,0.18149264,7.393673896789551,0.5359169244766235,9280,,
19855,1904640,95,705.68,930,3534.9179323799995,0.713818359375,-0.02183590756758349,0.0003,0.8870809376239777,21.66765787899494,0.2,-15.66834810078144,0.27147895,3.779367685317993,0.5379071235656738,9290,,
,1905000,,,,,0.467333984375,-0.0511600585305132,0.0003,0.9676793478429317,66.36940051317215,0.2,-15.674539139866829,0.066234745,10.177617073059082,0.5368043184280396,9300,828.35,4132.17491003722
19896,1906688,95,696.87,931,3489.62964469,,,,,,,,,,,,,
19903,1908736,95,706.15,932,3536.10955286,0.38779296875,-0.061809622988221236,0.0003,0.9491613768041134,131.5067191183567,0.2,-15.634544545412064,0.042382024,20.656782150268555,0.5358800888061523,9310,,
,1910000,,,,,0.47841796875,-0.06355957604537252,0.0003,0.9386123493313789,93.73677456378937,0.2,-15.609696346521378,0.07516335,38.29202651977539,0.5354918241500854,9320,878.0,4384.459886623174
19946,1910784,95,706.18,933,3535.65221078,,,,,,,,,,,,,
19954,1912832,95,707.87,934,3543.5129403600004,0.413232421875,-0.06658487937820609,0.0003,0.9709013346582651,95.79660741090774,0.2,-15.579036676883698,0.05123784,27.409543991088867,0.5340878367424011,9330,,
19961,1914880,95,710.9,935,3558.2479886799997,0.522705078125,-0.04969616382149979,0.0003,0.980279253795743,35.0307800963521,0.2,-15.53293733894825,0.091941744,5.778067111968994,0.5330449342727661,9340,,
,1915000,,,,,0.534423828125,-0.042364627739880235,0.0003,0.9667972661554813,58.61089165210724,0.2,-15.493144178390503,0.12399544,5.069011688232422,0.5319731831550598,9350,940.7,4698.887139907852
20004,1916928,95,703.28,936,3519.41794031,,,,,,,,,,,,,
20011,1918976,95,709.08,937,3548.3871262099988,0.425537109375,-0.05600323583348654,0.0003,0.9724518768489361,137.460203230381,0.2,-15.46900508105755,0.04306781,50.544212341308594,0.5317118167877197,9360,,
,1920000,,,,,0.44931640625,-0.060197392443660645,0.0003,0.9736423678696156,70.9717836111784,0.2,-15.443442109227181,0.059085846,21.631895065307617,0.5311212539672852,9370,952.65,4766.561558134854
20056,1921024,95,714.55,938,3575.38116191,,,,,,,,,,,,,
20063,1923072,95,718.52,939,3594.8731196000003,0.54912109375,-0.06163000130327419,0.0003,0.966436393558979,50.246075770258905,0.2,-15.414842709898949,0.117967136,13.29075813293457,0.5305649042129517,9380,,
,1925000,,,,,0.579638671875,-0.06360607526730747,0.0003,0.98697729408741,36.463997691869736,0.2,-15.417742356657982,0.102227196,25.54267120361328,0.5304157137870789,9390,952.6,4766.384537637979
20107,1925120,95,721.33,940,3608.9118999,,,,,,,,,,,,,
20114,1927168,95,733.0,941,3666.7070853899995,0.511376953125,-0.06385359148553107,0.0003,0.9356894791126251,70.75683632493019,0.2,-15.390118265151978,0.08238584,9.884718894958496,0.5294203162193298,9400,,
20122,1929216,95,731.11,942,3656.8682413200004,0.56533203125,-0.06931561415840407,0.0003,0.9837383721023798,49.40376074612141,0.2,-15.383564734458924,0.11509619,16.4050350189209,0.5298718810081482,9410,,
