time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/n_updates,train/policy_gradient_loss,train/value_loss,train/std,train/learning_rate,eval/mean_ep_length,eval/mean_reward
858,407,4315,1757184,96.07,504.47088313999996,-13.250993356108665,0.43544921875,0.9314312264323235,0.2,0.17513186,70.00450897216797,8570,-0.05396697763644624,308.01666588783263,0.5416568517684937,0.0003,,
859,407,4319,1759232,96.41,506.65240917000006,-13.246356505155564,0.449609375,0.919524647295475,0.2,0.22938286,110.87013244628906,8580,-0.042135471766232516,325.13966209888457,0.5414604544639587,0.0003,,
,,,1760000,,,-13.24290740787983,0.449072265625,0.9088742062449455,0.2,0.21054274,195.9878692626953,8590,-0.04427604244847316,457.49271140098574,0.5415302515029907,0.0003,109.25,606.9429597616196
860,407,4326,1761280,95.67,504.08679215999996,,,,,,,,,,,,,
861,407,4331,1763328,98.51,519.84937298,-13.239856651425361,0.441943359375,0.9261188209056854,0.2,0.18912512,118.53768157958984,8600,-0.04260840503848158,341.6881144523621,0.5412739515304565,0.0003,,
,,,1765000,,,-13.233929193019867,0.466845703125,0.9409884326159954,0.2,0.16489685,103.01496887207031,8610,-0.05595996587653644,311.5385767459869,0.5413722991943359,0.0003,90.7,504.5007616996765
862,406,4337,1765376,100.7,530.8278721700001,,,,,,,,,,,,,
863,407,4342,1767424,99.82,529.28909665,-13.22952798306942,0.4560546875,0.9404922313988209,0.2,0.17747793,112.9494857788086,8620,-0.05052311462641228,311.60240681171416,0.5410115122795105,0.0003,,
864,407,4346,1769472,102.22,541.65198691,-13.21438838839531,0.40380859375,0.9299605563282967,0.2,0.17963645,101.95144653320312,8630,-0.05209172738541383,372.54350728988646,0.5404582619667053,0.0003,,
,,,1770000,,,-13.201433974504472,0.47216796875,0.9209854006767273,0.2,0.21966936,185.62351989746094,8640,-0.04239414970506914,326.1891569852829,0.5402735471725464,0.0003,122.15,655.6650291085243
865,406,4354,1771520,102.8,544.28075547,,,,,,,,,,,,,
866,406,4358,1773568,104.05,552.7965582100001,-13.204222080111503,0.47529296875,0.9176881313323975,0.2,0.3308002,144.515380859375,8650,-0.04392455524939578,377.8572264671326,0.5406136512756348,0.0003,,
,,,1775000,,,-13.20670008957386,0.446923828125,0.9386586770415306,0.2,0.18738471,102.90261840820312,8660,-0.04672315333154984,306.51586627960205,0.5404413938522339,0.0003,119.2,623.939763379097
867,406,4366,1775616,103.03,547.6899681,,,,,,,,,,,,,
868,406,4370,1777664,103.43,547.1696517100002,-13.198094621300697,0.4931640625,0.9285949617624283,0.2,0.27628386,101.99934387207031,8670,-0.047657891573908276,312.67744529247284,0.539893388748169,0.0003,,
869,406,4375,1779712,103.57,548.8288732000001,-13.176952961087228,0.472802734375,0.9379120320081711,0.2,0.22119439,103.66651153564453,8680,-0.04711513923248276,312.08416936397555,0.5393462777137756,0.0003,,
,,,1780000,,,-13.175735715031625,0.512841796875,0.9299672171473503,0.2,0.30360717,113.8351821899414,8690,-0.008907925779931247,349.16036825180055,0.5397188663482666,0.0003,117.9,642.2423851370811
870,406,4382,1781760,103.37,547.4909008100001,,,,,,,,,,,,,
871,406,4387,1783808,99.73,528.94738096,-13.177686458826065,0.4474609375,0.9367050901055336,0.2,0.18382311,94.54300689697266,8700,-0.040733542348607446,337.14341468811034,0.5397783517837524,0.0003,,
,,,1785000,,,-13.16331414580345,0.449853515625,0.930898018181324,0.2,0.21239495,136.98184204101562,8710,-0.048785450981813486,325.37279386520385,0.5390209555625916,0.0003,126.95,677.2094557404519
872,406,4395,1785856,101.58,540.2454564,,,,,,,,,,,,,
873,406,4399,1787904,101.48,541.46541101,-13.147637504339219,0.4919921875,0.9395479410886765,0.2,0.25209877,61.265472412109375,8720,-0.04663594638404902,236.13013951778413,0.5384767055511475,0.0003,,
874,406,4403,1789952,98.77,526.59355819,-13.131463852524757,0.43251953125,0.9420014210045338,0.2,0.24395356,85.37834930419922,8730,-0.05185560863756109,304.1286646366119,0.5382999777793884,0.0003,,
,,,1790000,,,-13.12562916278839,0.440478515625,0.9395484179258347,0.2,0.1961712,83.76068115234375,8740,-0.03696738494327292,328.80804686546327,0.5380979180335999,0.0003,96.35,533.4236735343933
875,406,4410,1792000,96.75,518.14243919,,,,,,,,,,,,,
876,406,4414,1794048,98.07,524.1705290900001,-13.109449163079262,0.3896484375,0.9116525426506996,0.2,0.14624876,121.00442504882812,8750,-0.04943596847297158,425.7331037044525,0.5372113585472107,0.0003,,
,,,1795000,,,-13.089824047684669,0.46630859375,0.9243666976690292,0.2,0.21178845,141.78172302246094,8760,-0.044990267502726056,383.57075481414796,0.5367831587791443,0.0003,89.3,490.49221073389054
877,406,4421,1796096,96.97,518.84248678,,,,,,,,,,,,,
878,406,4425,1798144,98.38,524.0061354900001,-13.076991525292396,0.40595703125,0.9255496710538864,0.2,0.13213769,120.35250091552734,8770,-0.049207258780370466,362.1375756263733,0.5363270044326782,0.0003,,
,,,1800000,,,-13.071065825223922,0.458544921875,0.9323079735040665,0.2,0.20044617,109.63671112060547,8780,-0.044212722562951966,338.0754581451416,0.5363318920135498,0.0003,113.5,614.1772253870964
879,406,4432,1800192,98.96,528.80611664,,,,,,,,,,,,,
880,406,4436,1802240,102.15,544.45765454,-13.059538584947585,0.442919921875,0.9194950833916664,0.2,0.17487194,167.13490295410156,8790,-0.045330984343308955,340.01018462181094,0.5355793833732605,0.0003,,
881,406,4440,1804288,101.85,542.88749322,-13.045898234844207,0.494921875,0.9197580441832542,0.2,0.2513566,191.62696838378906,8800,-0.03763689338229596,379.995593214035,0.5354112386703491,0.0003,,
,,,1805000,,,-13.048847624659539,0.451904296875,0.9265272170305252,0.2,0.22281548,89.52635192871094,8810,-0.044538471000851135,363.09489550590513,0.535388708114624,0.0003,107.2,578.8992197751999
882,406,4447,1806336,102.34,545.63509243,,,,,,,,,,,,,
883,406,4451,1808384,102.16,545.0459544099999,-13.037857916951179,0.390283203125,0.9006333872675896,0.2,0.5347115,142.25442504882812,8820,-0.04541822962346487,535.8790016174316,0.5348502397537231,0.0003,,
,,,1810000,,,-13.027648383378983,0.39365234375,0.9199535623192787,0.2,0.14570507,200.79612731933594,8830,-0.048013021965743974,451.02355856895446,0.5347629189491272,0.0003,112.85,613.5774367332458
884,406,4458,1810432,102.15,544.64097137,,,,,,,,,,,,,
885,406,4462,1812480,99.54,530.14169118,-13.014681452512741,0.427197265625,0.9146289154887199,0.2,0.179849,183.59033203125,8840,-0.05043921650067205,463.23296985626223,0.5341145396232605,0.0003,,
886,406,4467,1814528,100.42,534.3316522,-13.002165040373802,0.427685546875,0.9256581962108612,0.2,0.16173825,88.6296615600586,8850,-0.04764055926061701,396.4483840942383,0.5341837406158447,0.0003,,
,,,1815000,,,-13.004630881547929,0.473828125,0.9294232055544853,0.2,0.20089886,133.6931610107422,8860,-0.043974385035107845,335.61937446594237,0.5342433452606201,0.0003,117.35,642.0865136265754
887,405,4474,1816576,99.51,529.3829051,,,,,,,,,,,,,
888,406,4479,1818624,98.55,524.5716896199999,-12.998867005109787,0.43671875,0.9220617860555649,0.2,0.26706505,219.48971557617188,8870,-0.0424596091528656,384.0750541687012,0.5341064929962158,0.0003,,
,,,1820000,,,-12.99721147119999,0.4787109375,0.9464193321764469,0.2,0.2561739,63.02594757080078,8880,-0.0500001021719072,260.57933793067934,0.5340877175331116,0.0003,104.75,571.3209538459778
889,405,4485,1820672,98.91,526.4903437199999,,,,,,,,,,,,,
890,405,4490,1822720,99.12,526.27922956,-12.989487546682358,0.412744140625,0.9168490171432495,0.2,0.13659716,128.91453552246094,8890,-0.046692360565066336,414.6705146312714,0.5335388779640198,0.0003,,
891,405,4494,1824768,100.24,530.92364935,-12.975147038698196,0.41318359375,0.914630189538002,0.2,0.17630842,137.38177490234375,8900,-0.04768879181065131,436.45701508522035,0.5330742001533508,0.0003,,
,,,1825000,,,-12.979796016216278,0.4583984375,0.9321283027529716,0.2,0.23819178,66.78271484375,8910,-0.04723297191085294,320.50394229888917,0.5338068604469299,0.0003,114.4,625.8124796628952
892,405,4501,1826816,101.15,535.70604565,,,,,,,,,,,,,
893,405,4505,1828864,103.21,546.1332275599999,-12.990009349584579,0.51044921875,0.9369429722428322,0.2,0.29066795,70.33463287353516,8920,-0.03621731445018668,290.031804561615,0.5338200330734253,0.0003,,
,,,1830000,,,-12.980793243646621,0.477783203125,0.9398625791072845,0.2,0.21225348,108.25052642822266,8930,-0.03888543950452004,285.9538730144501,0.53315669298172,0.0003,120.05,645.5943716049194
894,405,4512,1830912,103.27,545.24962247,,,,,,,,,,,,,
895,405,4516,1832960,102.45,542.57126409,-12.961098709702492,0.459814453125,0.9465467594563961,0.2,0.21033126,86.54507446289062,8940,-0.051709438135731034,266.65656435489655,0.5323401093482971,0.0003,,
,,,1835000,,,-12.939791950583459,0.468017578125,0.933131642639637,0.2,0.1879198,116.23658752441406,8950,-0.05153212732402608,334.6850700378418,0.5317791104316711,0.0003,108.2,592.4076987028122
896,405,4523,1835008,101.45,539.07061424,,,,,,,,,,,,,
897,405,4527,1837056,99.43,528.82798813,-12.924885666370391,0.479736328125,0.950684729963541,0.2,0.25125334,71.65304565429688,8960,-0.04469462747510988,235.67106747627258,0.5314225554466248,0.0003,,
898,405,4532,1839104,96.97,516.5636999899999,-12.911927220225333,0.50888671875,0.9533902145922184,0.2,0.21054305,70.9158706665039,8970,-0.041787999605003276,234.02134037017822,0.5310041904449463,0.0003,,
,,,1840000,,,-12.896234515309335,0.431640625,0.9265488758683205,0.2,0.15829821,115.3868408203125,8980,-0.050817098081461155,393.345049905777,0.5302717685699463,0.0003,112.05,613.8259288311004
899,405,4538,1841152,97.58,522.13680881,,,,,,,,,,,,,
900,405,4543,1843200,98.53,528.1213186399999,-12.868450257182122,0.446142578125,0.9265346750617027,0.2,0.17642328,112.45022583007812,8990,-0.04208065941929817,378.1212815284729,0.5295074582099915,0.0003,,
,,,1845000,,,-12.846272540092468,0.467822265625,0.9351712763309479,0.2,0.23681197,108.86473846435547,9000,-0.050412334105931225,332.17864284515383,0.5289843082427979,0.0003,104.45,573.6325321435928
901,405,4549,1845248,99.64,533.96309486,,,,,,,,,,,,,
902,405,4554,1847296,98.83,527.1862804900001,-12.84166285097599,0.45859375,0.9350331723690033,0.2,0.32705975,75.49633026123047,9010,-0.04724864325253293,297.78140165805814,0.5292465090751648,0.0003,,
903,405,4558,1849344,99.12,526.90019325,-12.83838692009449,0.437060546875,0.9294598400592804,0.2,0.15487044,78.54988861083984,9020,-0.04248417044000234,351.26234874725344,0.529055118560791,0.0003,,
,,,1850000,,,-12.836659619212151,0.421533203125,0.9158327877521515,0.2,0.12963626,146.21058654785156,9030,-0.04855398632935248,404.9558252811432,0.5291708707809448,0.0003,93.2,513.0711038827897
904,405,4564,1851392,99.56,528.6833110399999,,,,,,,,,,,,,
905,405,4568,1853440,100.5,532.7635263699999,-12.831929251551628,0.443359375,0.9219952002167702,0.2,0.19682166,122.81053161621094,9040,-0.04461783494625706,367.12773671150205,0.5289568901062012,0.0003,,
,,,1855000,,,-12.817687255144119,0.487548828125,0.9263729751110077,0.2,0.2475686,71.80574035644531,9050,-0.05197286831098609,306.6811098814011,0.5283609628677368,0.0003,109.35,597.7141362428665
906,405,4575,1855488,100.34,529.4800218899999,,,,,,,,,,,,,
907,405,4579,1857536,101.4,537.4782187599999,-12.80507687330246,0.465673828125,0.9321317672729492,0.2,0.22261766,117.32427215576172,9060,-0.04365082122385502,304.91422896385194,0.528188943862915,0.0003,,
908,405,4584,1859584,101.26,536.4659217100001,-12.798206663131714,0.465673828125,0.9384315945208073,0.2,0.200128,75.41873931884766,9070,-0.037994595177588054,330.205445766449,0.5279502868652344,0.0003,,
,,,1860000,,,-12.790889471769333,0.49072265625,0.9314772635698318,0.2,0.34505698,95.1412582397461,9080,-0.046268179814796896,277.7622638463974,0.5274959802627563,0.0003,110.0,599.104569363594
909,405,4591,1861632,101.1,533.1129113,,,,,,,,,,,,,
910,405,4595,1863680,98.39,518.3178471,-12.77804842889309,0.52041015625,0.9503305740654469,0.2,0.23670799,118.31962585449219,9090,-0.046375029312912375,240.8416395187378,0.527064859867096,0.0003,,
,,,1865000,,,-12.76051979959011,0.4990234375,0.9415520951151848,0.2,0.25218284,81.30552673339844,9100,-0.039257812040159476,276.6785066127777,0.526583731174469,0.0003,101.9,556.6362481117249
911,405,4601,1865728,97.28,511.83017381999997,,,,,,,,,,,,,
912,405,4606,1867776,98.7,519.59889008,-12.755413261055946,0.48544921875,0.9324571266770363,0.2,0.20165156,105.54703521728516,9110,-0.045974422438303006,338.9381621360779,0.5266308784484863,0.0003,,
913,405,4610,1869824,98.86,523.00600248,-12.754306513071061,0.54052734375,0.9523823447525501,0.2,0.3215512,102.64622497558594,9120,-0.025603844129364006,226.62882988452913,0.5263421535491943,0.0003,,
,,,1870000,,,-12.741904589533807,0.46875,0.9383597262203693,0.2,0.26411676,122.72782135009766,9130,-0.04817827813676558,319.9153757095337,0.5257501006126404,0.0003,107.05,587.5966105222702
914,405,4617,1871872,100.54,532.43897337,,,,,,,,,,,,,
915,405,4621,1873920,102.53,545.6905816999999,-12.727829167246819,0.4296875,0.9160181134939194,0.2,0.1983569,108.78008270263672,9140,-0.05158510461187689,356.9028402805328,0.5254716873168945,0.0003,,
,,,1875000,,,-12.719350376725197,0.47607421875,0.9404489435255527,0.2,0.33558828,87.7385482788086,9150,-0.031401998709770854,340.2950790882111,0.5249800086021423,0.0003,104.25,574.7735959529876
916,405,4628,1875968,105.33,564.6418230900001,,,,,,,,,,,,,
917,405,4632,1878016,105.15,565.1312422200001,-12.713526359200477,0.42734375,0.9292792603373528,0.2,0.21631919,98.20916748046875,9160,-0.048664004675811154,386.6060280799866,0.5250861048698425,0.0003,,
,,,1880000,,,-12.708549565076828,0.4095703125,0.9348069503903389,0.2,0.18325105,127.08265686035156,9170,-0.04429942626738921,370.5782606601715,0.5246971249580383,0.0003,114.75,628.5453520298004
918,405,4639,1880064,104.13,560.29295736,,,,,,,,,,,,,
919,405,4643,1882112,104.75,564.32712216,-12.702227759361268,0.4205078125,0.9311623573303223,0.2,0.21832633,141.3206329345703,9180,-0.04053788819583133,402.05388445854186,0.5245712399482727,0.0003,,
920,405,4647,1884160,101.22,546.7464692600001,-12.697449541091919,0.432177734375,0.936764545738697,0.2,0.15287994,104.53962707519531,9190,-0.04368057804531418,308.63645334243773,0.5245159268379211,0.0003,,
,,,1885000,,,-12.692211812734604,0.45439453125,0.9391739927232265,0.2,0.21968037,109.03629302978516,9200,-0.045730236495728604,324.6345048904419,0.524169921875,0.0003,99.05,551.6933683395386
921,405,4654,1886208,100.87,543.32511132,,,,,,,,,,,,,
922,405,4658,1888256,99.75,536.8266572300001,-12.683540189266205,0.47822265625,0.937057338654995,0.2,0.23359537,92.9397201538086,9210,-0.04048811612301506,307.1030401468277,0.5241312384605408,0.0003,,
,,,1890000,,,-12.678215554356575,0.45068359375,0.9412059262394905,0.2,0.20341863,94.23787689208984,9220,-0.04445818560780026,313.10013446807864,0.5240541100502014,0.0003,102.4,566.6126866102219
923,405,4665,1890304,97.11,519.9794014700001,,,,,,,,,,,,,
924,405,4669,1892352,95.94,512.13235847,-12.691328689455986,0.514208984375,0.9437670037150383,0.2,0.31946528,82.0178451538086,9230,-0.03978427849360742,255.53559622764587,0.5248516798019409,0.0003,,
925,405,4673,1894400,97.03,517.0871196200001,-12.692200520634652,0.525537109375,0.9436551593244076,0.2,0.28501534,68.76342010498047,9240,-0.035524802005966194,227.84691252708436,0.5245170593261719,0.0003,,
,,,1895000,,,-12.67748038470745,0.46259765625,0.9136649668216705,0.2,0.21826868,109.02320098876953,9250,-0.04068231477867812,384.5174635887146,0.5243721008300781,0.0003,106.45,584.1570942401886
926,405,4680,1896448,96.23,511.14981852000005,,,,,,,,,,,,,
927,405,4684,1898496,99.1,524.80892063,-12.66611964404583,0.506005859375,0.9517363086342812,0.2,0.27433652,71.70437622070312,9260,-0.05076839113899041,234.7951200723648,0.5237511992454529,0.0003,,
,,,1900000,,,-12.658059358596802,0.50087890625,0.926372691988945,0.2,0.41389436,110.17931365966797,9270,-0.042798620197572745,340.26028463840487,0.5238645076751709,0.0003,110.05,596.2261203408241
928,405,4691,1900544,100.87,535.4766091099999,,,,,,,,,,,,,
929,405,4695,1902592,99.59,526.9372966899999,-12.656008383631706,0.475341796875,0.94081986322999,0.2,0.28651893,95.96939086914062,9280,-0.04788116789859487,295.8679534912109,0.5237321853637695,0.0003,,
930,405,4699,1904640,99.25,525.3695971,-12.652675408124924,0.461669921875,0.9431611187756062,0.2,0.19585715,105.8458480834961,9290,-0.04710367059451528,296.35411779880525,0.5240839719772339,0.0003,,
,,,1905000,,,-12.654662922024727,0.413818359375,0.9298809096217155,0.2,0.19563669,95.34586334228516,9300,-0.04335213098966051,362.6725669384003,0.5239246487617493,0.0003,112.05,612.4249392986297
931,405,4706,1906688,99.16,525.7622629800001,,,,,,,,,,,,,
932,405,4710,1908736,97.92,521.6092166400001,-12.64377398788929,0.48857421875,0.9495903365314007,0.2,0.22712761,64.21343231201172,9310,-0.04982844918849878,236.49042840003966,0.52341228723526,0.0003,,
,,,1910000,,,-12.640130040049552,0.4984375,0.9482246488332748,0.2,0.25771368,88.97303009033203,9320,-0.03636166538635734,267.4027102231979,0.5236756801605225,0.0003,115.75,621.1142546892166
933,405,4717,1910784,96.43,514.39046446,,,,,,,,,,,,,
934,405,4721,1912832,99.22,532.54122573,-12.61528113782406,0.47236328125,0.9460846334695816,0.2,0.19449633,76.3968505859375,9330,-0.044331692301784645,274.3159070491791,0.5222613215446472,0.0003,,
935,405,4726,1914880,100.34,539.27245832,-12.586824935674667,0.481787109375,0.9432428181171417,0.2,0.24907887,94.32347869873047,9340,-0.039152886797091925,318.4150797843933,0.5219414234161377,0.0003,,
,,,1915000,,,-12.576821079850196,0.458935546875,0.9311037808656693,0.2,0.22485594,201.223388671875,9350,-0.05129088921821676,356.21727056503295,0.5216090083122253,0.0003,105.2,574.2193349838257
936,405,4732,1916928,101.38,545.5598945200001,,,,,,,,,,,,,
937,405,4736,1918976,102.13,547.45360186,-12.557558628916741,0.44423828125,0.9205323606729507,0.2,0.19059059,98.81112670898438,9360,-0.055447236209874975,377.75274682044983,0.5208021402359009,0.0003,,
,,,1920000,,,-12.540181410312652,0.498291015625,0.9409341104328632,0.2,0.28359157,64.80802917480469,9370,-0.03786602112522815,289.75185346603394,0.5205001831054688,0.0003,102.3,553.6750017166138
938,404,4743,1921024,103.46,556.4719986900001,,,,,,,,,,,,,
939,405,4747,1923072,101.11,541.8676322399999,-12.528372839093208,0.485498046875,0.9421701356768608,0.2,0.28310287,108.47618865966797,9380,-0.036160020012175664,323.6763870716095,0.5200576186180115,0.0003,,
,,,1925000,,,-12.5197384506464,0.461962890625,0.9418841898441315,0.2,0.24501273,122.75442504882812,9390,-0.03738409314828459,317.31517443656924,0.5201830863952637,0.0003,96.55,524.4217371463776
940,404,4754,1925120,101.98,543.8905829800001,,,,,,,,,,,,,
941,404,4758,1927168,102.62,545.19440666,-12.523166662454605,0.478662109375,0.934370294213295,0.2,0.23888257,125.55036163330078,9400,-0.05039101172587834,364.7567466259003,0.5200444459915161,0.0003,,
